46.7s 1 curl: /opt/conda/lib/libcurl.so.4: no version information available (required by curl)
86.3s 2 Google Chrome 114.0.5735.198
87.4s 3 ChromeDriver 114.0.5735.90 (386bc09e8f4f2e025eddae123f36f6263096ae49-refs/branch-heads/5735@{#1052})
88.1s 4 Data imported Project: 1664 records
89.2s 5 Web driver is set up
97.5s 6 1st lat and lon adjustments are calculated
113.5s 7 2nd lat and lon adjustments are calculated
113.5s 8 Start scraping geocodes ...
113.5s 9 ------------------------------
6099.9s 492 Done 479: (13.714085132432393,100.5044387259578) Chapter Charoennakhon - Riverside, Khlong San Bangkok
6106.0s 493 Done 480: (13.731387932432392,100.5235241259578) Chapter Chula - Samyan, Bang Rak Bangkok
6111.3s 494 Done 481: (18.283309632432392,99.49354562595781) Chapter Condo, Muang Lampang Lamphang
6117.4s 495 Done 482: (13.771838132432393,100.5796078259578) Chapter One Eco Ratchada - Huai Khwang, Huai Khwang Bangkok
6122.9s 496 Done 483: (13.812748532432392,100.5208813259578) Chapter One Flow Bangpo, Bang Sue Bangkok
6128.4s 497 Done 484: (13.806401632432392,100.5726347259578) Chapter One Midtown Ladprao 24, Chatuchak Bangkok
6133.5s 498 Done 485: (13.676173332432393,100.5186201259578) Chapter One Modern Dutch, Rat Burana Bangkok
6139.0s 499 Done 486: (13.812187532432393,100.5208300259578) Chapter One Shine Bangpo, Bang Sue Bangkok
6154.2s 500 Done 487: (13.838514271066451,100.5747140928716) Chapter One the Campus, Bang Khen Bangkok
6160.0s 501 Done 488: (13.742981632432393,100.5838812259578) Chapter Thonglor 25, Watthana Bangkok
6166.0s 502 Done 489: (13.814053432432393,100.5652283259578) Chapter one The campus Ladprao 1, Chatuchak Bangkok
6171.6s 503 Done 490: (13.723279132432392,100.4588594259578) Charn Issara City Home, Phasi Charoen Bangkok
6177.4s 504 Done 491: (13.707166332432392,100.4931406259578) Charoennakorn River Place, Thon Buri Bangkok
6192.8s 505 Done 492: (12.90626007106645,100.87141859287159) Chateau Dale Thabali Condo, Bang Lamung Chonburi
6207.5s 506 Done 493: (13.82960227106645,100.5725931928716) Chateau In Town Major Ratchayothin, Chatuchak Bangkok
6213.1s 507 Done 494: (13.831446832432393,100.5754456259578) Chateau In Town Major Ratchayothin 2, Chatuchak Bangkok
6218.5s 508 Done 495: (13.787793532432392,100.5445757259578) Chateau In Town Phaholyothin 11, Phaya Thai Bangkok
6233.4s 509 Done 496: (13.78596417106645,100.5491748928716) Chateau In Town Phaholyothin 14, Phaya Thai Bangkok
6248.2s 510 Done 497: (13.78678507106645,100.54838519287159) Chateau In Town Phaholyothin 14-2, Phaya Thai Bangkok
6253.6s 511 Done 498: (13.834668232432392,100.5794425259578) Chateau In Town Phahonyothin 32, Chatuchak Bangkok
6259.4s 512 Done 499: (13.771897532432392,100.4927998259578) Chateau In Town Rama 8, Bang Phlat Bangkok
6264.9s 513 Done 500: (13.770921732432393,100.5739597259578) Chateau In Town Ratchada 10, Huai Khwang Bangkok
6270.3s 514 Done 501: (13.782415332432393,100.5709373259578) Chateau In Town Ratchada 13, Din Daeng Bangkok
6276.5s 515 Done 502: (13.784843532432392,100.5722098259578) Chateau In Town Ratchada 17, Din Daeng Bangkok
6281.7s 516 Done 503: (13.792195632432392,100.5757961259578) Chateau In Town Ratchada 20, Huai Khwang Bangkok
6296.7s 517 Done 504: (13.792533071066451,100.5759882928716) Chateau In Town Ratchada 20-2, Huai Khwang Bangkok
6302.3s 518 Done 505: (13.821025232432392,100.5885625259578) Chateau In Town Ratchada 36, Chatuchak Bangkok
6308.3s 519 Done 506: (13.686004032432393,100.6089414259578) Chateau In Town Sukhumvit 62/1, Phra Khanong Bangkok
6313.8s 520 Done 507: (13.686004032432393,100.6089414259578) Chateau In Town Sukhumvit 62/1-2, Phra Khanong Bangkok
6319.2s 521 Done 508: (13.686004032432393,100.6089414259578) Chateau In Town Sukhumvit 64/1, Phra Khanong Bangkok
6324.6s 522 Done 509: (13.791087732432393,100.5630939259578) Chateau In Town Vibhavadi 10, Din Daeng Bangkok
6330.3s 523 Done 510: (13.823107532432392,100.5632317259578) Chateau In Town Vibhavadi 30, Chatuchak Bangkok
6335.6s 524 Done 511: (13.823107532432392,100.5632317259578) Chateau In Town Vibhavadi 30-2, Chatuchak Bangkok
6341.0s 525 Done 512: (13.807628532432393,100.5128455259578) Chateau in Town Charansanitwong 96/2, Bang Phlat Bangkok
6346.4s 526 Done 513: (13.799387332432392,100.5738453259578) Chateau in Town Ratchada 19, Din Daeng Bangkok
6352.3s 527 Done 514: (13.686004032432393,100.6089414259578) Chateau in Town Sukhumvit 64, Phra Khanong Bangkok
6357.5s 528 Done 515: (13.690209232432393,100.6050241259578) Chateau in Town Sukhumvit 64 Skymoon, Phra Khanong Bangkok
6363.5s 529 Done 516: (13.702543932432393,100.5371702259578) Chatrium Residence Sathon Bangkok, Yan Nawa Bangkok
6378.9s 530 Done 517: (13.71087357106645,100.5095131928716) Chatrium Riverside Residence, Bang Kho Laem Bangkok
6384.4s 531 Done 518: (18.77103533243239,98.9525606259578) Chayayon Boulevard, Muang Chiang Mai Chiang Mai
6389.4s 532 Done 519: (12.537539132432393,99.9599107259578) Chelona Khao Tao, Hua Hin Prachaubkirikhan
6394.9s 533 Done 520: (13.740780432432393,100.46665332595781) Chewathai Hallmark Charan 13, Bangkok Yai Bangkok
6400.5s 534 Done 521: (13.795879332432392,100.5996520259578) Chewathai Hallmark Ladprao - Chokchai 4, Wang Thonglang Bangkok
6406.8s 535 Done 522: (13.795823132432393,100.6005074259578) Chewathai Hallmark Ladprao - Chokchai 4 (Phase 2), Wang Thonglang Bangkok
6412.5s 536 Done 523: (13.806076332432392,100.5296505259578) Chewathai Interchange, Bang Sue Bangkok
6417.8s 537 Done 524: (13.840654632432393,100.5871961259578) Chewathai Kaset - Nawamin, Chatuchak Bangkok
6423.3s 538 Done 525: (13.717867232432393,100.4538436259578) Chewathai Phetkasem 27, Phasi Charoen Bangkok
6429.1s 539 Done 526: (13.770434332432393,100.48725742595781) Chewathai PinKlao, Bang Phlat Bangkok
6434.8s 540 Done 527: (13.761905932432393,100.6329350259578) Chewathai Ramkamhaeng, Bang Kapi Bangkok
6440.3s 541 Done 528: (13.761619732432392,100.5426978259578) Chewathai Ratchaprarop, Ratchathewi Bangkok
6446.0s 542 Done 529: (13.753940932432393,100.5642963259578) Chewathai Residence Asoke, Ratchathewi Bangkok
6451.3s 543 Done 530: (13.806102732432393,100.52237082595781) Chewathai Residence Bang Pho, Bang Sue Bangkok
6457.0s 544 Done 531: (13.739087532432393,100.5864836259578) Chewathai Residence Thonglor, Watthana Bangkok
6575.0s 545 Error getting lat,lon at 532: (38.87233007106645,-77.0180578071284) Chiang Mai Riverside Condominium Condo, Muang Chiang Mai Chiang Mai
6575.0s 546 Done 532: (nan,nan) Chiang Mai Riverside Condominium Condo, Muang Chiang Mai Chiang Mai
6580.5s 547 Done 533: (18.765772032432395,98.9841933259578) Chiang Mai View Place 2, Muang Chiang Mai Chiang Mai
6586.2s 548 Done 534: (19.90928283243239,99.8241764259578) Chiang Rai Condotel, Muang Chiang Rai Chiang Rai
6617.2s 549 Done 535: (18.76577317106645,98.9841919928716) Chiangmai View Place 1, Mai
6622.6s 550 Done 536: (7.847947132432393,98.3003049259578) Chic Condo, Kathu Phuket
6627.8s 551 Done 537: (18.822167932432393,98.9623864259578) Chic View Condominium, Muang Chiang Mai Chiang Mai
6648.9s 552 Done 538: (13.748024332432392,100.5443537259578) Chidlom Place, Bangkok
6654.4s 553 Done 539: (13.796609332432393,100.5608170259578) Chokchai Ruammit, Chatuchak Bangkok
6659.4s 554 Done 540: (18.803358732432393,98.9600523259578) Chom Doi Condominium, Muang Chiang Mai Chiang Mai
6664.8s 555 Done 541: (12.860544432432393,100.8972183259578) Chom Talay Resort Condominium, Sattahip Chonburi
6670.1s 556 Done 542: (13.827733832432392,100.6753971259578) Chrisma Ramintra, Khan Na Yao Bangkok
6675.6s 557 Done 543: (13.740793632432393,100.4704775259578) Ciela Charan 13 Station, Bangkok Yai Bangkok
6681.0s 558 Done 544: (13.855977032432392,100.5849921259578) Ciela Sripatum, Chatuchak Bangkok
6686.3s 559 Done 545: (13.749500532432393,100.55636972595781) Circle Condominium, Ratchathewi Bangkok
6691.8s 560 Done 546: (13.750059032432393,100.5560136259578) Circle Living Prototype, Ratchathewi Bangkok
6697.2s 561 Done 547: (13.735634732432393,100.5577978259578) Circle Rein Sukhumvit 12, Watthana Bangkok
6702.9s 562 Done 548: (13.734854432432392,100.5579596259578) Circle S Sukhumvit 12, Watthana Bangkok
6708.4s 563 Done 549: (13.745895232432392,100.5556709259578) Circle Sukhumvit 11, Watthana Bangkok
6714.0s 564 Done 550: (13.738967232432392,100.5664377259578) Circle Sukhumvit 31, Watthana Bangkok
6719.7s 565 Done 551: (13.730994132432393,100.5754581259578) Citi Resort Sukhumvit 49, Watthana Bangkok
6725.2s 566 Done 552: (13.734793232432393,100.5622587259578) Citi Smart Condo, Watthana Bangkok
6730.7s 567 Done 553: (13.727749632432392,100.5711387259578) Citrine, Khlong San Bangkok
6746.3s 568 Done 554: (12.927944571066451,100.8898859928716) City Center Residence, Bang Lamung Chonburi
6761.5s 569 Done 555: (12.92666507106645,100.8789851928716) City Garden Pattaya, Bang Lamung Chonburi
6767.2s 570 Done 556: (12.919543432432393,100.8636897259578) City Garden Pratumnak, Bang Lamung Chonburi
6773.1s 571 Done 557: (12.921461332432392,100.8819746259578) City Garden Tower, Bang Lamung Chonburi
6778.5s 572 Done 558: (12.961411632432393,100.8904793259578) City Garden Tropicana, Bang Lamung Chonburi
6783.9s 573 Done 559: (7.021259632432392,100.4919121259578) City Home Hat Yai, Hat Yai Songkhla
6789.8s 574 Done 560: (13.771619232432393,100.5760004259578) City Home Ratchada, Huai Khwang Bangkok
6795.3s 575 Done 561: (13.804378632432392,100.5109009259578) City Home Ratchada - Pinklao, Bang Phlat Bangkok
6800.9s 576 Done 562: (13.863663732432393,100.5011342259578) City Home Rattanathibet, Muang Nonthaburi Nonthaburi
6816.3s 577 Done 563: (13.656144171066451,100.6476266928716) City Home Srinakarin, Bang Na Bangkok
6821.7s 578 Done 564: (13.681031432432393,100.6107773259578) City Home Sukhumvit, Bang Na Bangkok
6827.5s 579 Done 565: (13.728485032432392,100.4739651259578) City Home Tha Phra Intersection, Bangkok Yai Bangkok
6833.1s 580 Done 566: (13.733679232432392,100.5610777259578) City Lakes Tower Sukhumvit 16, Khlong Toei Bangkok
6838.3s 581 Done 567: (14.978863332432393,102.0660507259578) City Link Condo, Muang Nakhon Ratchasima Nakhon Ratchasima
6859.4s 582 Done 568: (13.771068632432392,100.5763951259578) City Living Ratchada, Bangkok
6936.8s 583 Done 569: (13.584146871066451,100.7864760928716) City Park Condo, Bang Sao Thong Samut Prakarn
6942.7s 584 Done 570: (13.790021932432392,100.5725424259578) City Room  Ratchada - Suthisan, Din Daeng Bangkok
6948.5s 585 Done 571: (13.771225832432393,100.6296837259578) City Villa, Bang Kapi Bangkok
6953.9s 586 Done 572: (13.547708832432393,100.6300384259578) City Ville, Muang Samut Prakarn Samut Prakarn
6959.5s 587 Done 573: (13.845260832432393,100.5651072259578) City Ville @Kasetsart, Chatuchak Bangkok
6965.0s 588 Done 574: (13.722575032432392,100.5878904259578) Click Sukhumvit 65, Watthana Bangkok
6970.8s 589 Done 575: (13.787265332432392,100.6140345259578) Clover Ladprao 83, Wang Thonglang Bangkok
6975.9s 590 Done 576: (12.968948232432393,100.8880521259578) Club Royal Wongamat, Bang Lamung Chonburi
6981.5s 591 Done 577: (13.167493832432392,100.92446132595781) College View Sriracha, Si Racha Chonburi
6987.4s 592 Done 578: (13.723419132432392,100.5317768259578) Collezio Sathorn - Pipat, Bang Rak Bangkok
7052.2s 593 Done 579: (13.286785632432393,100.9374787259578) Combs X-1 Bangsaen Condo,
7057.2s 594 Done 580: (14.065585332432393,100.6144242259578) Common TU, Khlong Luang Pathumthani
7062.9s 595 Done 581: (13.776658232432393,100.4841326259578) Commonwealth Pinklao, Bang Phlat Bangkok
7068.0s 596 Done 582: (13.782609232432392,100.6028371259578) Commune 80 Lat Phrao, Wang Thonglang Bangkok
7073.5s 597 Done 583: (13.802697332432393,100.5628864259578) Condare Maneeya, Chatuchak Bangkok
7088.6s 598 Done 584: (13.702362671066451,100.6345734928716) Condo 5 Sor, Suan Luang Bangkok
7094.0s 599 Done 585: (13.714682032432393,100.4115303259578) Condo @78 phetkasem, Bang Khae Bangkok
7109.1s 600 Done 586: (12.59345107106645,99.9498488928716) Condo Chain Hua Hin, Hua Hin Prachaubkirikhan
7113.9s 601 Done 587: (14.156598232432392,100.5679227259578) Condo ME Navanakorn, Bang Pa-In Phra Nakhon Sri Ayutthaya
7119.6s 602 Done 588: (13.728850832432393,100.7009691259578) Condo Me Onnut - Rama 9, Prawet Bangkok
7124.7s 603 Done 589: (13.568640732432392,100.3397843259578) Condo Me Sinsakhon, Muang Samut Sakhon Samut Sakhon
7130.7s 604 Done 590: (13.718268632432393,100.5900990259578) Condo One Sukhumvit 67, Watthana Bangkok
7135.7s 605 Done 591: (12.709197232432393,101.0578970259578) Condo Sinthavee Park, Ban Chang Rayong
7141.3s 606 Done 592: (13.725692032432393,100.5707128259578) Condolette Dwell Sukhumvit 26, Khlong Toei Bangkok
7146.9s 607 Done 593: (13.753048132432392,100.5308919259578) Condolette Ize Ratchathewi, Ratchathewi Bangkok
7152.3s 608 Done 594: (13.725066932432393,100.5331289259578) Condolette Light Convent, Bang Rak Bangkok
7157.9s 609 Done 595: (13.755664732432393,100.5663730259578) Condolette Midst Rama 9, Huai Khwang Bangkok
7163.6s 610 Done 596: (13.718274832432392,100.5492515259578) Condolette Pixel Sathorn, Yan Nawa Bangkok
7222.2s 611 Done 597: (12.75459157106645,99.9691237928716) Condotel Condo, Nong Khaem Bangkok
7227.9s 612 Done 598: (13.753967532432393,100.5292123259578) Conner Ratchathewi, Ratchathewi Bangkok
7233.5s 613 Done 599: (7.873641732432392,98.3847822259578) Connext Condo, Muang Phuket Phuket
7239.0s 614 Done 600: (16.821935132432394,100.2717970259578) Coo Phitsanulok, Muang Phitsanulok Phitsanulok
7244.6s 615 Done 601: (13.810317432432392,100.4962561259578) Cool Condo Rama 7, Bang Kruai Nonthaburi
7250.2s 616 Done 602: (13.746060832432393,100.5223717259578) Cooper Siam, Pathum Wan Bangkok
7255.7s 617 Done 603: (12.890922532432393,100.8744308259578) Copacabana Beach Jomtien, Bang Lamung Chonburi
7261.5s 618 Done 604: (13.736482232432392,100.5581580259578) Cosmo Villa, Khlong Toei Bangkok
7266.5s 619 Done 605: (12.919286432432392,100.8607266259578) Cosy Beach View, Bang Lamung Chonburi
7333.6s 620 Done 606: (13.673398432432393,100.5992713259578) Country Complex CondoBang Na Bangkok
7339.0s 621 Done 607: (13.864124632432393,100.51284732595781) Country Ville Resort Khae-rai Phase 1, Muang Nonthaburi Nonthaburi
7344.4s 622 Done 608: (13.745433532432392,100.5498263259578) Craft Ploenchit, Pathum Wan Bangkok
7349.6s 623 Done 609: (13.727238332432393,100.5875948259578) Cross Creek, Watthana Bangkok
7416.3s 624 Done 610: (13.222229132432393,100.9356626259578) Crystal Beach Condominium CondoSi Racha Chonburi
7421.6s 625 Done 611: (13.735178532432393,100.5534613259578) Crystal Garden, Khlong Toei Bangkok
7427.2s 626 Done 612: (13.730720732432392,100.5322955259578) Culture Chula, Bang Rak Bangkok
7432.7s 627 Done 613: (13.723590432432392,100.5814487259578) Culture Thonglor, Khlong Toei Bangkok
7438.4s 628 Done 614: (13.739099832432393,100.5827245259578) D 25 Thonglor, Watthana Bangkok
7444.1s 629 Done 615: (13.721778032432393,100.5885673259578) D 65, Watthana Bangkok
7449.7s 630 Done 616: (13.791175632432392,100.5828401259578) D Mark Condo @Sutthisan, Huai Khwang Bangkok
7455.2s 631 Done 617: (13.778301032432392,100.5484463259578) D Memoria Phaholyothin 8, Phaya Thai Bangkok
7460.5s 632 Done 618: (13.837106032432393,100.5835046259578) D Mura Ratchayothin, Chatuchak Bangkok
7475.4s 633 Done 619: (13.150536971066451,101.0075000928716) D Park Condo Suansear - Sriracha, Si Racha Chonburi
7490.6s 634 Done 620: (13.79990907106645,100.5735649928716) D Ratchada 19, Din Daeng Bangkok
7496.2s 635 Done 621: (13.737108232432393,100.56857582595781) D.S. Tower 1 Sukhumvit 33, Watthana Bangkok
7501.8s 636 Done 622: (13.740597532432393,100.5708076259578) D.S. Tower 2 Sukhumvit 39, Watthana Bangkok
7581.8s 637 Done 623: (13.834579771066451,100.6401712928716) D5 Condominium CondoBueng Kum Bangkok
7587.1s 638 Done 624: (13.701512432432393,100.5945146259578) DEFINE by Mayfair Sukhumvit 50, Khlong Toei Bangkok
7592.8s 639 Done 625: (13.890788532432392,100.5862776259578) DEN Vibhavadi, Don Mueang Bangkok
7598.5s 640 Done 626: (13.738764532432393,100.5870904259578) DLV Thonglor 20, Watthana Bangkok
7604.5s 641 Done 627: (13.664735032432393,100.6067897259578) DOLCE LASALLE, Bang Na Bangkok
7634.3s 642 Done 628: (13.777257971066451,100.5455558928716) DRouvre Condominium, Bangkok
7639.6s 643 Done 629: (13.870726532432393,100.4671533259578) Dcon Prime Rattanathibet, Muang Nonthaburi Nonthaburi
7644.7s 644 Done 630: (12.775954832432392,100.9035292259578) De Amber, Sattahip Chonburi
7650.2s 645 Done 631: (13.792067732432393,100.5036902259578) De LAPIS  Charan 81, Bang Phlat Bangkok
7665.0s 646 Done 632: (13.660307771066451,100.5985431928716) Deco Condominium, Bang Na Bangkok
7670.3s 647 Done 633: (12.773418932432392,100.9010050259578) Del Mare Bangsaray Beachfront, Sattahip Chonburi
7676.4s 648 Done 634: (13.797492332432393,100.5570423259578) Denim Jatujak, Chatuchak Bangkok
7682.0s 649 Done 635: (13.771622032432392,100.5004954259578) Deves Mansion, Phra Nakhon Bangkok
7697.0s 650 Done 636: (8.09258857106645,98.2996816928716) Dhawa Phuket, Thalang Phuket
7702.4s 651 Done 637: (18.811275332432395,99.0073769259578) Diamant Condominium, Muang Chiang Mai Chiang Mai
7708.1s 652 Done 638: (13.774620532432392,100.5740059259578) Diamond Ratchada, Huai Khwang Bangkok
7713.7s 653 Done 639: (13.775052032432393,100.57451312595781) Diamond Ratchada City Plus, Huai Khwang Bangkok
7719.3s 654 Done 640: (13.774620532432392,100.5740059259578) Diamond Ratchada Cool House, Huai Khwang Bangkok
7724.6s 655 Done 641: (12.912022632432393,100.8721441259578) Diamond Suites, Bang Lamung Chonburi
7730.4s 656 Done 642: (12.912246932432392,100.8721072259578) Diamond Suites Resort Condominium, 15 Bang Lamung Chonburi
7735.7s 657 Done 643: (13.708353832432392,100.5990854259578) Diamond Sukhumvit, Khlong Toei Bangkok
7803.5s 658 Done 644: (13.724852932432393,100.5293621259578) Diamond Tower CondoBang Rak Bangkok
7818.4s 659 Done 645: (12.93079147106645,100.8861988928716) Diana Estates, Bang Lamung Chonburi
7823.6s 660 Done 646: (7.8232433324323924,98.3385777259578) Dlux Condominium, Muang Phuket Phuket
7829.0s 661 Done 647: (13.676032032432392,100.6122946259578) Dolce Udomsuk, Bang Na Bangkok
7834.8s 662 Done 648: (13.733368932432393,100.5613536259578) Domus 16, Khlong Toei Bangkok
7840.6s 663 Done 649: (13.733323532432392,100.5623205259578) Domus 18, Khlong Toei Bangkok
7845.6s 664 Done 650: (13.153422032432392,100.9199958259578) Dormy Residences Sriracha, Si Racha Chonburi
7850.7s 665 Done 651: (13.925334732432393,100.5444556259578) Double Lake Condominium, Pak Kret Nonthaburi
7856.3s 666 Done 652: (13.735083532432393,100.5558345259578) Double Tree Residence, Watthana Bangkok
7955.0s 667 Done 653: (13.818233232432393,100.5921378259578) Double Condo, Lat Phrao Bangkok
7960.3s 668 Done 654: (13.740176032432393,100.5780639259578) Downtown Forty Nine, Watthana Bangkok
7965.8s 669 Done 655: (18.28940063243239,99.5091832259578) Dream Lampang, Muang Lampang Lamphang
7971.4s 670 Done 656: (13.788009132432393,100.58323522595781) Dsign Ratchada, Huai Khwang Bangkok
8067.5s 671 Error getting lat,lon at 657: (43.828187532432395,-79.5314588740422) Duliya Chalisma Condo, Huai Khwang Bangkok
8067.5s 672 Done 657: (nan,nan) Duliya Chalisma Condo, Huai Khwang Bangkok
8176.9s 673 Error getting lat,lon at 658: (41.91782607106645,-87.6840282071284) Duliya Place Condo Condo, Lat Phrao Bangkok
8176.9s 674 Done 658: (nan,nan) Duliya Place Condo Condo, Lat Phrao Bangkok
8191.8s 675 Done 659: (12.54358517106645,99.9623457928716) Dusit D2 Residence Hua Hin, Hua Hin Prachaubkirikhan
8197.2s 676 Done 660: (12.893392132432393,100.8770502259578) Dusit Grand Condo View, Bang Lamung Chonburi
8202.7s 677 Done 661: (12.899619532432393,100.8802253259578) Dusit Grand Park, Bang Lamung Chonburi
8208.2s 678 Done 662: (12.899318632432392,100.8803176259578) Dusit Grand Park 2, Bang Lamung Chonburi
8214.2s 679 Done 663: (13.728402332432392,100.5372300259578) Dusit Residences and Dusit Parkside, Bang Rak Bangkok
8281.0s 680 Done 664: (13.743193632432392,100.5448037259578) EASTERN STAR REALESTATE CondoBang Rak Bangkok
8286.4s 681 Done 665: (12.763129632432392,100.8979352259578) ECOresort Bang Saray, Sattahip Chonburi
8292.0s 682 Done 666: (12.930962332432392,100.8822774259578) EDGE Central Pattaya, Bang Lamung Chonburi
8307.0s 683 Done 667: (13.73063417106645,100.5731252928716) EYSE Sukhumvit 43, Watthana Bangkok
8322.0s 684 Done 668: (13.67019157106645,100.4368457928716) Ease Rama 2, Bang Khun Thian Bangkok
8327.4s 685 Done 669: (13.817792932432393,100.57951352595781) Ease Ratchada, Chatuchak Bangkok
8403.6s 686 Done 670: (13.670997271066451,100.6354463928716) East Tower CondoBang Na Bangkok
8408.6s 687 Done 671: (13.019301832432392,101.15063652595781) Eastern Seaboard City, Pluak Daeng Rayong
8413.7s 688 Done 672: (13.169656332432393,100.9267113259578) Eastern Tower Codominium, Si Racha Chonburi
8428.8s 689 Done 673: (13.687101871066451,100.6623132928716) Eastwood Park, Suan Luang Bangkok
8434.3s 690 Done 674: (12.763784332432392,100.8967991259578) Econdo Bang Saray, 70/9 Sattahip Chonburi
8440.1s 691 Done 675: (13.736561532432393,100.5630909259578) Edge Sukhumvit 23, Watthana Bangkok
8445.5s 692 Done 676: (13.730483932432392,100.5819389259578) Eight Thonglor Residence, Watthana Bangkok
8507.9s 693 Done 677: (13.716123171066451,100.5830297928716) Ekamai Condo Town Condo,
8529.7s 694 Done 678: (13.807802932432393,100.5718006259578) Ekbodin Condominium, Bangkok
8534.6s 695 Done 679: (13.050104432432393,100.9284128259578) Ekceed Tongkrad Lamchabang, Bang Lamung Chonburi
8539.7s 696 Done 680: (13.978400032432393,100.5900686259578) Ekthani Condotown, Muang Pathum Thani Pathumthani
8544.7s 697 Done 681: (16.461859632432393,102.8288896259578) El Cielo Khonkaen, Muang Khon Kaen Khon Kaen
8549.8s 698 Done 682: (12.917696232432393,100.8598719259578) Elegance @ Cosy Beach, Bang Lamung Chonburi
8555.0s 699 Done 683: (13.696231732432393,100.6453265259578) Elements Srinakarin, Prawet Bangkok
8622.5s 700 Done 684: (13.825274632432393,100.5683675259578) Elephant Tower CondoChatuchak Bangkok
8637.5s 701 Done 685: (13.685197071066451,100.6041178928716) Elio Condo, Phra Khanong Bangkok
8642.9s 702 Done 686: (13.839081732432392,100.5826057259578) Elio Del Moss Phaholyothin 34, Chatuchak Bangkok
8648.5s 703 Done 687: (13.678778132432393,100.6160591259578) Elio Del Nest, Bang Na Bangkok
8654.2s 704 Done 688: (13.684714232432393,100.6042843259578) Elio Del Ray, Phra Khanong Bangkok
8659.4s 705 Done 689: (13.715409332432392,100.4648057259578) Elio Sathorn - Wutthakat, Chom Thong Bangkok
8664.9s 706 Done 690: (13.747900532432393,100.6463954259578) Elite Residence Rama 9 - Srinakarin, Bang Kapi Bangkok
8670.5s 707 Done 691: (13.797045232432392,100.3122293259578) Elite Salaya, Phuttha Mon Thon Nakhon Pathom
8676.4s 708 Done 692: (13.646059232432393,100.6357232259578) Embassy Place Bearing 45, Bang Na Bangkok
8681.5s 709 Done 693: (12.918448732432392,100.8604869259578) Emerald Palace, Bang Lamung Chonburi
8687.6s 710 Done 694: (13.775154432432393,100.5716080259578) Emerald Residence Ratchada, Din Daeng Bangkok
8764.2s 711 Done 695: (13.72959177106645,100.5911093928716) Empire House CondoWatthana Bangkok
8769.9s 712 Done 696: (13.742352432432392,100.5680660259578) Empire Sawasdee, Watthana Bangkok
8775.4s 713 Done 697: (13.730047532432392,100.5683322259578) Emporium Suites by Chatrium, Khlong Toei Bangkok
8781.1s 714 Done 698: (13.890100232432392,100.6072215259578) Episode Phahol - Sapanmai, Bang Khen Bangkok
8786.3s 715 Done 699: (13.809179632432393,100.5590072259578) Equinox, Chatuchak Bangkok
8791.9s 716 Done 700: (18.805405932432393,99.0200648259578) Escent  Chiangmai, Muang Chiang Mai Chiang Mai
8797.4s 717 Done 701: (6.9933165324323925,100.4813575259578) Escent Hatyai, Hat Yai Songkhla
8802.9s 718 Done 702: (16.435337132432394,102.8256970259578) Escent Khon Kean, Muang Khon Kaen Khon Kaen
8808.5s 719 Done 703: (14.998414932432393,102.1162826259578) Escent Korat 2, Muang Nakhon Ratchasima Nakhon Ratchasima
8823.4s 720 Done 704: (14.998416071066451,102.1162812928716) Escent Nakhonratchasima, Muang Nakhon Ratchasima Nakhon Ratchasima
8838.6s 721 Done 705: (18.810349571066453,99.0177222928716) Escent Park Ville Chiangmai, Muang Chiang Mai Chiang Mai
8843.4s 722 Done 706: (12.694380432432393,101.2688591259578) Escent Rayong, Muang Rayong Rayong
8848.7s 723 Done 707: (12.694700632432392,101.2675112259578) Escent Rayong 2, Muang Rayong Rayong
8853.6s 724 Done 708: (15.239431832432393,104.8249534259578) Escent Ubonratchathani, Muang Ubon Ratchathani Ubon Ratchathani
8858.8s 725 Done 709: (14.331776532432393,100.6089852259578) Escent Ville Ayutthaya, Phra Nakhon Sri Ayutthaya Phra Nakhon Sri Ayutthaya
8864.4s 726 Done 710: (18.81034843243239,99.0177236259578) Escent Ville Chiangmai, Muang Chiang Mai Chiang Mai
8870.9s 727 Done 711: (13.720719732432393,100.5453888259578) Esmeralda, Sathon Bangkok
8875.9s 728 Done 712: (12.870345232432392,100.8973917259578) Espana Condo Resort Pattaya, Bang Lamung Chonburi
8881.1s 729 Done 713: (13.811562132432393,100.7152797259578) Esta Bliss, Min Buri Bangkok
8896.3s 730 Done 714: (13.88973797106645,100.6064922928716) Esta Phahol-Sapanmai, Bang Khen Bangkok
8902.6s 731 Done 715: (13.798260132432393,100.5556611259578) Estabe’ @ Phahonyothin 18, Chatuchak Bangkok
8908.3s 732 Done 716: (12.912251432432393,100.8663702259578) Estanan Condo, Bang Lamung Chonburi
8914.1s 733 Done 717: (13.745286732432392,100.6000232259578) Eua Amornsuk Condo Ramkhamhaeng, Suan Luang Bangkok
9008.9s 734 Done 718: (13.741244232432393,100.5585389259578) Euro Classic Condo, Watthana Bangkok
9014.2s 735 Done 719: (13.662379732432392,100.6500533259578) Evergreen View Tower, Bang Na Bangkok
9121.4s 736 Done 720: (13.79726217106645,100.55178949287159) Exclusive Condo, Chatuchak Bangkok
9126.8s 737 Done 721: (12.919166732432393,100.86485552595781) Executive Residence 3, Bang Lamung Chonburi
9132.3s 738 Done 722: (12.918843232432392,100.8648353259578) Executive Residence 4, Bang Lamung Chonburi
9147.0s 739 Done 723: (12.92238987106645,100.8619621928716) Executive Residence I, Bang Lamung Chonburi
