project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi
1708,Pattaya Posh,Bang Lamung Chonburi,,2016.0,1.0,35.0,439.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1709,Pattaya tower,Bang Lamung Chonburi,,2000.0,1.0,9.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1710,Pause ID,Muang Samut Prakarn Samut Prakarn,2.4 m.,2017.0,1.0,8.0,201.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
1711,Pause Sukhumvit 107,Muang Samut Prakarn Samut Prakarn,2.4 m.,2016.0,2.0,8.0,157.0,38.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1712,Pause Sukhumvit 115,Muang Samut Prakarn Samut Prakarn,,2016.0,2.0,8.0,310.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1713,Pavana Pavilion,Lat Phrao Bangkok,,1992.0,1.0,7.0,55.0,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1714,Peak Condominium,Bang Lamung Chonburi,,1986.0,1.0,8.0,29.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1715,Pearl Garden,Bang Rak Bangkok,,1999.0,1.0,16.0,69.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1716,Pearl Residences Sukhumvit 24,Khlong Toei Bangkok,,2012.0,1.0,7.0,78.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,Pela Wutthakat,Thon Buri Bangkok,2.5 m.,2016.0,1.0,22.0,190.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1718,Penroong Condo View,Si Racha Chonburi,,1994.0,1.0,13.0,487.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1719,Pensiri Place,Chatuchak Bangkok,,1994.0,1.0,7.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,Penthouse Condominium 2,Watthana Bangkok,,,1.0,6.0,,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1721,Penthouse Condominium 3,Watthana Bangkok,,2019.0,1.0,4.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1722,Petch 9 Tower,Ratchathewi Bangkok,,1994.0,1.0,3.0,,,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0
1723,Phahol Metro,Phaya Thai Bangkok,,2005.0,1.0,8.0,164.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1724,Phahonyothin Park Condominium,Phaya Thai Bangkok,,,1.0,7.0,,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1725,Phanason City Condominium,Muang Phuket Phuket,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,Phasuk Place,Phaya Thai Bangkok,,1996.0,1.0,8.0,97.0,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
1727,Phatsana Garden,Watthana Bangkok,,1995.0,1.0,21.0,28.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
1728,Phattara Sripat Tower,Suan Luang Bangkok,,1997.0,2.0,9.0,435.0,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1729,Phatthara Condominium,Muang Nonthaburi Nonthaburi,,1991.0,1.0,8.0,1.0,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1730,Phayapirom Regent Taksin-Sathorn,Thon Buri Bangkok,,2005.0,1.0,8.0,210.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1731,Phayathai Place,Ratchathewi Bangkok,,1995.0,1.0,29.0,458.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,Phayathai Plaza,Ratchathewi Bangkok,,1994.0,2.0,5.0,635.0,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1733,Phibul Condotown,Bang Sue Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,Phirom Garden Residence,Watthana Bangkok,,1996.0,1.0,12.0,42.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1735,Phuket Avenue Condo,Muang Phuket Phuket,,,,,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1736,Phuket Housing (Thalang),Thalang Phuket,- m.,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,Phuket Palace,Kathu Phuket,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,Phuket Villa Patong Beach,Kathu Phuket,- m.,2010.0,1.0,7.0,201.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1
1739,Phuphatara Rayong,Klaeng Rayong,,2011.0,3.0,14.0,,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1
1740,Phyll Phahol 34,Chatuchak Bangkok,2.50 m.,2019.0,4.0,8.0,358.0,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1741,Pi Condominium,Pak Kret Nonthaburi,2.43 m.,2014.0,1.0,8.0,77.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
1742,Piboon Condoville,Bang Sue Bangkok,,2007.0,4.0,9.0,,20.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1743,Piemrak Ratchadapisek-Thapra,Thon Buri Bangkok,,1995.0,2.0,22.0,955.0,,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
1744,Pier 93,Thanyaburi Pathumthani,,,1.0,7.0,77.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1745,Pikul Place,Sathon Bangkok,,1998.0,1.0,15.0,16.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,Pimarn Mansion,Sathon Bangkok,- m.,1997.0,1.0,9.0,9.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
1747,Ping Condo The Center piece,Muang Chiang Mai Chiang Mai,,2015.0,,6.0,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1748,Ping plus Condo,Muang Chiang Mai Chiang Mai,,2021.0,1.0,8.0,79.0,,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1749,Pingpha,Bang Lamung Chonburi,,2006.0,1.0,8.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,Pinklao River Park View,Bang Phlat Bangkok,,1997.0,1.0,14.0,297.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0
1751,Pinkrao Pavilion,Bang Phlat Bangkok,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,Pipat Place,Bang Rak Bangkok,,2002.0,1.0,8.0,129.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,Pisawit Tower,Chatuchak Bangkok,,1994.0,1.0,12.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,Piya Residence,Khlong Toei Bangkok,,2017.0,1.0,18.0,82.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1755,Piyaphirom,Chatuchak Bangkok,,,1.0,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,Platinum Bay,Kathu Phuket,,2023.0,14.0,4.0,432.0,,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
1757,Platinum Place Condo,Pluak Daeng Rayong,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,Platinum Place Condo Eastern Seaboard,Pluak Daeng Rayong,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,Play Condominium,Muang Chiang Mai Chiang Mai,,,,,,,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1
1760,Ploen Ploen Bangbuathong - Westgate,Bang Bua Thong Nonthaburi,,2019.0,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1761,Ploen Ploen Bangbuathong - Westgate 2,Bang Bua Thong Nonthaburi,,2019.0,1.0,8.0,74.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1762,Ploen Ploen Chaengwattana - Pak Kret,Pak Kret Nonthaburi,- m.,2020.0,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1763,Ploen Ploen Pak Kret - Chaengwattana 2,Pak Kret Nonthaburi,- m.,2021.0,1.0,8.0,70.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1764,Ploen Ploen Plus Rangsit - Future Park,Thanyaburi Pathumthani,- m.,2020.0,2.0,8.0,189.0,35.0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1765,Ploen Ploen Rama 5 - Ratchaphruek,Bang Kruai Nonthaburi,,2022.0,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1766,Ploen Ploen Rama 7 - Bang Kruai 2,Bang Kruai Nonthaburi,,2023.0,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1767,"Ploen Ploen Rangsit - Workpoint 1,2",Muang Pathum Thani Pathumthani,- m.,2019.0,2.0,8.0,154.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1768,"Ploen Ploen Rangsit - Workpoint 3,4",Muang Pathum Thani Pathumthani,,2019.0,2.0,8.0,154.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1769,Ploen Ploen Rangsit - Workpoint 5,Muang Pathum Thani Pathumthani,,2023.0,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1770,Ploen Ploen Ratchaphruek - Pinklao,Bang Kruai Nonthaburi,,2022.0,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1771,Ploen Ploen Ratchaphruek - Pinklao 2,Bang Kruai Nonthaburi,,2022.0,2.0,8.0,154.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1772,Ploen Ploen Samakee - Tiwanon,Pak Kret Nonthaburi,,2019.0,1.0,7.0,78.0,,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1773,Ploen Ploen Sanambinnam - Rattanathibet,Muang Nonthaburi Nonthaburi,,2020.0,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1774,Ploen Ploen Tiwanon - Pakkred 2,Pak Kret Nonthaburi,- m.,2018.0,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1775,Ploen Ploen Tiwanon - Pakkred 3,Pak Kret Nonthaburi,,,1.0,8.0,77.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1776,Ploenchit Terrace,Pathum Wan Bangkok,,1993.0,1.0,9.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,Pluksa Thani Fifth Condotel,Prawet Bangkok,,,2.0,8.0,158.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1778,Plum Chaengwattana - Donmuang,Lak Si Bangkok,,2024.0,2.0,8.0,486.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1779,Plum Condo Bangkae,Bang Khae Bangkok,2.45 m.,2014.0,2.0,8.0,284.0,39.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1780,Plum Condo Bangyai Station,Bang Yai Nonthaburi,2.55 m.,2016.0,7.0,8.0,1870.0,35.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1781,Plum Condo Central Station,Bang Yai Nonthaburi,2.55 m.,2018.0,1.0,38.0,1208.0,40.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0
1782,Plum Condo Central Station Phase 2,Bang Yai Nonthaburi,2.55 m.,2018.0,1.0,38.0,1013.0,40.0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0
1783,Plum Condo Chaengwattana Station,Lak Si Bangkok,2.45 m.,2016.0,3.0,8.0,809.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
1784,Plum Condo Chaengwattana Station Phase 2,Lak Si Bangkok,2.45 m.,2017.0,7.0,5.0,970.0,40.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
1785,Plum Condo Chaengwattana Station Phase 3,Lak Si Bangkok,2.45 m.,2018.0,5.0,8.0,1154.0,,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1786,Plum Condo Chokchai 4,Lat Phrao Bangkok,2.55 m.,2018.0,2.0,8.0,496.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1787,Plum Condo Extra Rama 2,Chom Thong Bangkok,2.4 m.,2016.0,3.0,8.0,682.0,40.0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1788,Plum Condo Ladprao 101,Bang Kapi Bangkok,2.6 m.,2015.0,12.0,5.0,712.0,29.0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
1789,Plum Condo Laemchabang,Si Racha Chonburi,- m.,2015.0,2.0,8.0,372.0,35.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1790,Plum Condo Mix Chaengwattana,Lak Si Bangkok,2.45 m.,2019.0,5.0,8.0,1123.0,,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1791,Plum Condo Nawamin,Bueng Kum Bangkok,- m.,2013.0,3.0,8.0,711.0,,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0
1792,Plum Condo Park Rangsit,Khlong Luang Pathumthani,- m.,2016.0,4.0,8.0,1044.0,40.0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1793,Plum Condo Phaholyothin 89,Thanyaburi Pathumthani,2.5 m.,2016.0,4.0,8.0,,,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1
1794,Plum Condo Pinklao Station,Bang Phlat Bangkok,2.55 m.,2018.0,1.0,22.0,964.0,45.0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0
1795,Plum Condo Ram 60 Interchange,Bang Kapi Bangkok,2.45 m.,2018.0,8.0,8.0,960.0,40.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1
1796,Plum Condo Ramkhamhaeng Station,Suan Luang Bangkok,2.55 m.,2018.0,1.0,33.0,1003.0,42.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1797,Plum Condo Rangsit Alive,Khlong Luang Pathumthani,2.45 m.,2020.0,4.0,8.0,1032.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1
1798,Plum Condo Samakkhi,Muang Nonthaburi Nonthaburi,- m.,2016.0,4.0,8.0,899.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
1799,Plum Condo Saphanmai Station,Sai Mai Bangkok,2.45 m.,2020.0,3.0,8.0,681.0,48.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1
1800,Plum Condo Sukhumvit 62,Phra Khanong Bangkok,2.5 m.,2022.0,1.0,8.0,222.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0
1801,Plum Condo Sukhumvit 97.1,Phra Khanong Bangkok,2.45 m.,2021.0,2.0,8.0,425.0,57.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0
1802,Plum Rama 2,Chom Thong Bangkok,,2024.0,2.0,8.0,455.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1803,Plus 38 Hip,Khlong Toei Bangkok,,2005.0,1.0,8.0,112.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,Plus 67,Watthana Bangkok,,2004.0,1.0,9.0,121.0,30.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1805,Plus Condo Ayutthaya,Uthai Phra Nakhon Sri Ayutthaya,- m.,2018.0,2.0,8.0,294.0,,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1806,Plus Condo Hat Yai,Hat Yai Songkhla,- m.,2014.0,2.0,8.0,294.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1807,Plus Condo Hat Yai 2,Hat Yai Songkhla,- m.,2015.0,1.0,25.0,582.0,,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1808,Plus Condo Hatyai 30 m.,Hat Yai Songkhla,- m.,2020.0,1.0,32.0,477.0,,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1809,Plus Condo Korat,Muang Nakhon Ratchasima Nakhon Ratchasima,- m.,2021.0,1.0,30.0,839.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1810,Plus Condo Phuket,Kathu Phuket,- m.,2012.0,1.0,8.0,157.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1811,Plus Condo Phuket 2,Kathu Phuket,- m.,2013.0,2.0,8.0,273.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1812,Plus Condo Suratthani,Muang Surat Thani Surat Thani,- m.,2015.0,3.0,8.0,475.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1813,Plus Sriracha,Si Racha Chonburi,- m.,2018.0,1.0,25.0,459.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
1814,Poemsin Condotown,Muang Samut Prakarn Samut Prakarn,- m.,,2.0,8.0,,,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1815,Polis Condo Suksawat 64,Phra Pra Daeng Samut Prakarn,2.40 m.,2019.0,2.0,8.0,459.0,40.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1816,Polo Park,Pathum Wan Bangkok,,,1.0,19.0,47.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,Pool Thip Condo House,Lak Si Bangkok,,1993.0,1.0,8.0,275.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,Popular Condo,Pak Kret Nonthaburi,,,,,,,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1
1819,Porch Land 2 Jomtien Resort,Bang Lamung Chonburi,,2014.0,2.0,8.0,154.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1820,Porntaweewat Pechkasem,Nong Khaem Bangkok,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,Pradya Place Ratchada - Huai Khwang,Huai Khwang Bangkok,- m.,2009.0,2.0,8.0,150.0,25.0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1822,Prasanmit Condominium,Watthana Bangkok,,1983.0,1.0,8.0,51.0,,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0
1823,Prasarnmit Place,Watthana Bangkok,,1985.0,1.0,8.0,51.0,,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1824,Prasertsuk Place,Chatuchak Bangkok,,1997.0,1.0,8.0,303.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,Pratunam Prestige,Ratchathewi Bangkok,,1994.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,Prayapirom Chateau Riverboat,Thon Buri Bangkok,,2005.0,1.0,8.0,198.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,Predee Place,Suan Luang Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,Preen by Sansiri,Pathum Wan Bangkok,,2009.0,1.0,9.0,26.0,59.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1829,Prem Mansion,Khlong Toei Bangkok,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,Preme Condo ABAC Bangna,Bang Bo Samut Prakarn,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,Preme Lakeview,Bang Bo Samut Prakarn,,,,,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1832,Premier Sukhumvit 24,Khlong Toei Bangkok,,1981.0,1.0,15.0,81.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1833,Premier Thonglor,Watthana Bangkok,,2007.0,1.0,7.0,60.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1834,Premiere Place Rama 9,Suan Luang Bangkok,,1997.0,3.0,9.0,300.0,,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
1835,Premio Fresco,Bang Khen Bangkok,,2016.0,3.0,8.0,266.0,45.0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1836,Premio Prime,Lat Phrao Bangkok,,2013.0,3.0,8.0,392.0,35.0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
1837,Premio Quinto,Chatuchak Bangkok,2.45 m.,2019.0,1.0,4.0,439.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1838,Premio Vetro,Chatuchak Bangkok,2.7 m.,2015.0,1.0,16.0,289.0,50.0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1
1839,Premio by Premium Place,Lat Phrao Bangkok,,2010.0,1.0,8.0,66.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1840,Premsiri Boutique Park,Chatuchak Bangkok,,2008.0,4.0,9.0,785.0,25.0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
1841,Present Condominium,Chom Thong Bangkok,,2022.0,2.0,8.0,392.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1842,President Park,Khlong Toei Bangkok,- m.,1994.0,4.0,,404.0,,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0
1843,President Place,Pathum Wan Bangkok,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,Prestige Towers,Watthana Bangkok,,1994.0,2.0,26.0,112.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
1845,Prima Srinakarin,Suan Luang Bangkok,- m.,2008.0,4.0,8.0,446.0,29.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1846,Prima Wongamat,Bang Lamung Chonburi,,2014.0,1.0,6.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1847,Prime I-Zen Condo Ladprao 71,Lat Phrao Bangkok,,2014.0,1.0,5.0,46.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1848,Prime Mansion Promphong,Watthana Bangkok,- m.,2005.0,1.0,8.0,14.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1849,Prime Mansion Promsri,Watthana Bangkok,- m.,2005.0,1.0,8.0,40.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1
1850,Prime Mansion Sukhumvit 31,Watthana Bangkok,- m.,2008.0,1.0,15.0,70.0,40.0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0
1851,Prime Square,Muang Chiang Mai Chiang Mai,,2015.0,3.0,7.0,76.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1852,Prime Suites,Bang Lamung Chonburi,,2009.0,1.0,8.0,55.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1853,Prive by Sansiri,Pathum Wan Bangkok,- m.,2009.0,1.0,13.0,78.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1854,Prodigy MRT Bangkhae,Phasi Charoen Bangkok,2.6 m.,2017.0,2.0,31.0,1273.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
1855,Prom Phaholyothin 2,Phaya Thai Bangkok,- m.,2010.0,1.0,8.0,122.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1856,Prompak Gardens,Watthana Bangkok,,1986.0,1.0,8.0,,,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
1857,Prompimarn,Bang Kapi Bangkok,,1994.0,3.0,7.0,700.0,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1858,Prompt Condo Hatyai,Hat Yai Songkhla,,,,,,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1859,Prompt Condominium,Bang Kapi Bangkok,,1991.0,1.0,7.0,112.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,Prompto Condo Ratchada 32,Chatuchak Bangkok,,2016.0,1.0,8.0,78.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1861,Proud III Chaengwattana,Pak Kret Nonthaburi,,,1.0,8.0,170.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
1862,Proud Posto Rama 2 - Phutthabucha,Thung Khru Bangkok,- m.,2015.0,7.0,5.0,377.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1863,Proud X2,Pak Kret Nonthaburi,- m.,2012.0,1.0,8.0,180.0,,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
