project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi
1527,Noble Solo,Watthana Bangkok,,2010.0,1.0,24.0,572.0,,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1528,Noble form Thonglor,Watthana Bangkok,4.85 m.,2024.0,1.0,46.0,546.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1529,Non City Tower,Muang Nonthaburi Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,Non Tower,Muang Nonthaburi Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,Nonsri Park View,Lam Luk Ka Pathumthani,,,,,,,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1532,Nordic Park Hill,Bang Lamung Chonburi,,2008.0,1.0,6.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,Nordic Residence,Bang Lamung Chonburi,,2007.0,1.0,6.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,Nordic Terrace,Bang Lamung Chonburi,,1999.0,1.0,6.0,0.0,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1535,North Condo Serene Lake,Muang Chiang Mai Chiang Mai,,2018.0,8.0,7.0,,,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1
1536,North Park Place,Lak Si Bangkok,- m.,2010.0,1.0,17.0,128.0,45.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
1537,Northpoint Pattaya,Bang Lamung Chonburi,,2009.0,2.0,46.0,376.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1538,Northshore,Bang Lamung Chonburi,,2006.0,2.0,29.0,187.0,,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0
1539,Notting Hill Bearing,Muang Samut Prakarn Samut Prakarn,- m.,2013.0,1.0,8.0,157.0,32.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1540,Notting Hill Jatujak - Interchange,Chatuchak Bangkok,2.45 m.,2018.0,1.0,8.0,156.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1541,Notting Hill Laemchabang - Sriracha,Si Racha Chonburi,2.7 m.,2018.0,1.0,36.0,534.0,40.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1542,Notting Hill Phahol - Kaset,Bang Khen Bangkok,2.40 m.,2016.0,1.0,8.0,194.0,46.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1543,Notting Hill Sukhumvit - Praksa,Muang Samut Prakarn Samut Prakarn,2.65 m.,2018.0,1.0,35.0,980.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1544,Notting Hill Sukhumvit 105,Bang Na Bangkok,2.65 m.,2019.0,6.0,8.0,1113.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
1545,Notting Hill The Exclusive Charoen Krung,Bang Kho Laem Bangkok,2.4 m.,2017.0,1.0,8.0,132.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
1546,Notting Hill Tiwanon - Kaerai,Muang Nonthaburi Nonthaburi,2.4 m.,2016.0,1.0,8.0,180.0,42.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1547,Nova Atrium,Bang Lamung Chonburi,,2007.0,1.0,8.0,79.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1548,Nova Mirage,Bang Lamung Chonburi,,2010.0,3.0,8.0,189.0,,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1549,Nova Ocean View,Bang Lamung Chonburi,,2011.0,1.0,8.0,78.0,,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1
1550,Novana Residence,Bang Lamung Chonburi,,,,,,,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
1551,Nue Connex Donmueang,Don Mueang Bangkok,2.5 m.,2023.0,5.0,8.0,1178.0,45.0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0
1552,Nue Cross Khu Khot Station,Lam Luk Ka Pathumthani,,,12.0,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Nue District R9 Rama 9,Huai Khwang Bangkok,0 m.,2025.0,2.0,33.0,1441.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1554,Nue Mega Plus Bangna,Bang Plee Samut Prakarn,,2022.0,1.0,38.0,1005.0,,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
1555,Nue Noble Centre Bangna,Bang Na Bangkok,- m.,2022.0,2.0,7.0,204.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1556,Nue Noble Chaengwattana,Pak Kret Nonthaburi,2.5 m.,2021.0,1.0,31.0,813.0,40.0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1557,Nue Noble Faichai - Wanglang,Bangkok Noi Bangkok,2.5 m.,2023.0,1.0,22.0,355.0,,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1558,Nue Noble Ngamwongwan,Muang Nonthaburi Nonthaburi,- m.,2023.0,1.0,37.0,800.0,,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0
1559,Nue Noble Ratchada - Lat Phrao,Chatuchak Bangkok,0 m.,2023.0,1.0,34.0,565.0,,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0
1560,Nue Noble Srinakarin - Lasalle,Muang Samut Prakarn Samut Prakarn,0 m.,2022.0,1.0,43.0,1014.0,,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
1561,Nue Riverest Ratburana,Rat Burana Bangkok,2.6 m.,2025.0,8.0,19.0,1517.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1562,Nueng Condominium Chaengwattana,Lak Si Bangkok,,1991.0,2.0,9.0,465.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1563,Numchok Condominium,Bang Kapi Bangkok,,,,12.0,,,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1564,Nung Condominium Rattanathibet,Muang Nonthaburi Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,Nusa State Tower,Bang Rak Bangkok,,2001.0,1.0,68.0,166.0,,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1
1566,Nusasiri Grand,Khlong Toei Bangkok,,2007.0,2.0,22.0,,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,Nye by Sansiri,Khlong San Bangkok,2.7 m.,2015.0,2.0,30.0,636.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
1568,O2 Hip,Pathum Wan Bangkok,2.7 m.,2010.0,1.0,7.0,48.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0
1569,OKA HAUS Sukhumvit 36,Khlong Toei Bangkok,2.7 m.,2021.0,1.0,47.0,1178.0,65.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1
1570,ONCE PATTAYA,Bang Lamung Chonburi,2.7 m.,2021.0,1.0,32.0,427.0,50.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
1571,ONEDER Kaset,Chatuchak Bangkok,2.45 m.,2022.0,3.0,8.0,585.0,45.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
1572,Ocas Hua Hin,Hua Hin Prachaubkirikhan,,2012.0,7.0,4.0,179.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
1573,Ocean Grand Residence Mittraphap - Khon Kaen,Muang Khon Kaen Khon Kaen,2.55 m.,2022.0,1.0,8.0,236.0,,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
1574,Ocean Horizon Beachfront Condo Pattaya,Sattahip Chonburi,- m.,2022.0,8.0,7.0,1248.0,,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0
1575,Ocean Marina - San Marino,Sattahip Chonburi,,2014.0,1.0,32.0,132.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1576,Ocean Marina Yacht Club,Sattahip Chonburi,,2021.0,1.0,36.0,268.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1
1577,Ocean Portofino Jomtien,Sattahip Chonburi,,2008.0,1.0,36.0,268.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1
1578,Ocean Sands,Thalang Phuket,,,5.0,7.0,213.0,,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0
1579,Okas Sukumvit 105,Bang Na Bangkok,,2015.0,1.0,8.0,74.0,35.0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1580,Olympus City Garden,Bang Lamung Chonburi,- m.,2019.0,6.0,8.0,1060.0,40.0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1
1581,Omni Tower,Khlong Toei Bangkok,- m.,,1.0,34.0,90.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1
1582,One Ladprao 15,Chatuchak Bangkok,,2009.0,1.0,9.0,87.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1583,One Ladprao 18,Chatuchak Bangkok,,2009.0,1.0,8.0,153.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1584,One Ladprao Station,Chatuchak Bangkok,,2009.0,1.0,8.0,142.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1585,One Plus Business Park 1,Muang Chiang Mai Chiang Mai,- m.,2013.0,1.0,7.0,78.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1586,One Plus Business Park 2,Muang Chiang Mai Chiang Mai,- m.,2013.0,1.0,7.0,78.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1587,One Plus Business Park 3,Muang Chiang Mai Chiang Mai,- m.,2014.0,1.0,7.0,59.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1588,One Plus Business Park 4,Muang Chiang Mai Chiang Mai,- m.,2017.0,1.0,7.0,78.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1589,One Plus Huay Kaew,Muang Chiang Mai Chiang Mai,- m.,2014.0,1.0,7.0,70.0,,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1590,"One Plus Jed yod 1,2",Muang Chiang Mai Chiang Mai,- m.,2015.0,2.0,7.0,156.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1591,One Plus Jedyod 5,Muang Chiang Mai Chiang Mai,,,1.0,4.0,54.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1592,One Plus Kamthieng,Muang Chiang Mai Chiang Mai,- m.,2014.0,1.0,7.0,78.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1593,"One Plus Klong Chon 2,3",Muang Chiang Mai Chiang Mai,,2014.0,2.0,7.0,140.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1594,One Plus Mahidol,Muang Chiang Mai Chiang Mai,- m.,2013.0,1.0,7.0,72.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1595,One Plus Mahidol 5,Muang Chiang Mai Chiang Mai,- m.,2020.0,1.0,7.0,72.0,,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
1596,One Plus Mahidol 6,Muang Chiang Mai Chiang Mai,,2022.0,1.0,7.0,72.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1597,"One Plus Suan Dok 1,2,3",Muang Chiang Mai Chiang Mai,- m.,2013.0,3.0,5.0,156.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1598,"One Plus Suan Dok 4,5,6",Muang Chiang Mai Chiang Mai,- m.,2015.0,3.0,7.0,194.0,,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1
1599,"One Plus Suan Dok 7,8",Muang Chiang Mai Chiang Mai,- m.,2020.0,2.0,4.0,121.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
1600,One Plus Suandok 10,Muang Chiang Mai Chiang Mai,,2023.0,1.0,4.0,63.0,,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
1601,One Plus Suandok 9,Muang Chiang Mai Chiang Mai,,2023.0,1.0,4.0,71.0,,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
1602,One Ratchada-Ladprao,Din Daeng Bangkok,,2009.0,1.0,8.0,103.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1603,One Sathorn,Yan Nawa Bangkok,,2007.0,1.0,9.0,69.0,45.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1604,One Siam,Pathum Wan Bangkok,,2009.0,1.0,8.0,147.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1605,One Soho,Samphanthawong Bangkok,- m.,2009.0,1.0,8.0,48.0,55.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1606,One Sukhumvit 52,Phra Khanong Bangkok,,2009.0,1.0,8.0,95.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1607,One Thonglor Station,Khlong Toei Bangkok,,2009.0,1.0,8.0,132.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1608,One Tower Pratamnak,Bang Lamung Chonburi,- m.,2018.0,1.0,20.0,216.0,,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1
1609,One X Sathorn-Narathiwat,Yan Nawa Bangkok,,2009.0,4.0,9.0,493.0,40.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0
1610,One X Sukhumvit 26,Khlong Toei Bangkok,,2009.0,1.0,28.0,329.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1611,"One plus CMU  (1,2,3)",Muang Chiang Mai Chiang Mai,- m.,2014.0,1.0,5.0,60.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1612,"One plus Jed Yod 3,4",Muang Chiang Mai Chiang Mai,- m.,2018.0,2.0,7.0,126.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1613,"One plus nineteen 1,2",Muang Chiang Mai Chiang Mai,- m.,2015.0,2.0,7.0,156.0,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
1614,One9Five Asoke - Rama 9,Huai Khwang Bangkok,2.7 m.,2022.0,2.0,61.0,1911.0,55.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0
1615,"Oneplus Nineteen 3,4",Muang Chiang Mai Chiang Mai,- m.,,2.0,7.0,78.0,45.0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
1616,Onpa Tower,Bang Phlat Bangkok,,1993.0,1.0,16.0,285.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,Onvida Grand Condo,Muang Samut Prakarn Samut Prakarn,,,,8.0,,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1618,Onyx Phaholyothin,Phaya Thai Bangkok,2.65 m.,2013.0,1.0,26.0,620.0,35.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
1619,Orchid Place,Doi Saket Chiang Mai,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,Oriental Residence,Pathum Wan Bangkok,,2010.0,1.0,32.0,44.0,70.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0
1621,Oriental Towers,Watthana Bangkok,,1995.0,1.0,33.0,70.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1622,Origin Play Bangkhunnon Triple Station,Bangkok Noi Bangkok,,2025.0,1.0,30.0,,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1623,Origin Play Sri Udom Station,Phra Khanong Bangkok,,,,,0.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1624,Origin Plug & Play Nonthaburi Station,Muang Nonthaburi Nonthaburi,"2.6,4.2 m.",2024.0,1.0,33.0,999.0,55.0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0
1625,Origin Plug & Play Ramkhamhaeng Triple Station,Bang Kapi Bangkok,4.2 m.,,1.0,23.0,482.0,,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0
1626,Origin Plug & Play Sirindhorn Station,Bang Phlat Bangkok,4.2 m.,2022.0,1.0,28.0,1037.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
1627,Origins Bangmod - Rama 2,Bang Khun Thian Bangkok,2.5 m.,2015.0,1.0,19.0,367.0,35.0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
1628,Origins Rama 2,Chom Thong Bangkok,- m.,2012.0,2.0,8.0,471.0,25.0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1629,Oxygen Condominium,Thalang Phuket,,2010.0,4.0,2.0,26.0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1630,P.M.Y. Beach Condominium,Muang Rayong Rayong,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,P.P.H. Condo,Don Mueang Bangkok,,1997.0,2.0,8.0,120.0,,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1632,P.S.T. City Home,Yan Nawa Bangkok,,1998.0,1.0,29.0,764.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,P.S.T. Condoville,Yan Nawa Bangkok,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,P.Thana Tower,Wang Thonglang Bangkok,- m.,2005.0,2.0,14.0,312.0,25.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
1635,P.W.T. Mansion,Khlong Toei Bangkok,,1991.0,1.0,10.0,21.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1636,PARK ORIGIN CHULA - SAMYAN,Bang Rak Bangkok,4.25 m.,2022.0,1.0,46.0,478.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
1637,PARK ORIGIN PHAYATHAI,Ratchathewi Bangkok,3 m.,2021.0,1.0,35.0,550.0,95.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0
1638,PARK ORIGIN PHROM PHONG,Khlong Toei Bangkok,2.75 m.,2018.0,6.0,44.0,944.0,65.0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1
1639,PARK ORIGIN RATCHATHEWI,Ratchathewi Bangkok,4.25 m.,2022.0,1.0,41.0,264.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1640,PARK ORIGIN THONGLOR,Watthana Bangkok,"3,4.25,3.50 m.",2022.0,3.0,39.0,1182.0,95.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
1641,PARK ROYAL 1 Pratumnak,Bang Lamung Chonburi,,2009.0,1.0,8.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,PAUSE SUKUMVIT 103,Bang Na Bangkok,,2017.0,2.0,8.0,250.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
1643,PB Penthouse 2,Watthana Bangkok,,1998.0,1.0,8.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1644,PG 2 Rama IX,Huai Khwang Bangkok,- m.,2010.0,1.0,8.0,217.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1645,PG Rama IX,Huai Khwang Bangkok,- m.,2008.0,2.0,8.0,400.0,30.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1646,PHILO LADPRAO 18,Chatuchak Bangkok,2.3-2.5 m.,2020.0,1.0,8.0,53.0,60.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1647,PJ ione,Bang Pakong Chachoengsao,,,1.0,8.0,0.0,,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1648,PLUM CONDO RANGSIT ALIVE 2,Khlong Luang Pathumthani,- m.,,4.0,8.0,1038.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1649,PM Riverside,Yan Nawa Bangkok,,1998.0,1.0,32.0,108.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,PP Condo Chiangmai,Muang Chiang Mai Chiang Mai,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,PP Plus Sukhumvit 71,Watthana Bangkok,- m.,2013.0,1.0,8.0,72.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
1652,PPR Residence,Watthana Bangkok,,2010.0,1.0,5.0,12.0,,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1653,Pabhada Silom,Bang Rak Bangkok,,2007.0,1.0,8.0,69.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,Palm Condotown 1,Bang Na Bangkok,,2010.0,1.0,8.0,135.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1655,Palm Pavilion Thepharak,Muang Samut Prakarn Samut Prakarn,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,Palm Springs Nimman Areca,Muang Chiang Mai Chiang Mai,,,,,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1657,Palm Springs Nimman Fountain,Muang Chiang Mai Chiang Mai,,,,,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1658,Palm Springs Nimman Parlor,Muang Chiang Mai Chiang Mai,,,3.0,8.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1659,Palm Springs Nimman Phoenix,Muang Chiang Mai Chiang Mai,,,1.0,8.0,70.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1660,Palm Springs Nimman Royal,Muang Chiang Mai Chiang Mai,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1661,Panburi,Bang Rak Bangkok,- m.,2002.0,1.0,22.0,15.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0
1662,Panchalae Boutique Residences,Bang Lamung Chonburi,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1663,Panchasarp Suite Ratchada-Ladprao,Lat Phrao Bangkok,,2005.0,1.0,9.0,156.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,Pandao Place,Khlong Toei Bangkok,,2008.0,1.0,7.0,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,Pano Ville,Din Daeng Bangkok,,2011.0,1.0,8.0,124.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,Pansook The Urban Condo,Muang Chiang Mai Chiang Mai,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,Panya Resort Condominium,Muang Chon Buri Chonburi,,1994.0,3.0,,,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0
1668,Paradise Beach Residence,Kathu Phuket,,2025.0,7.0,8.0,1152.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,Paradise Ocean View,Bang Lamung Chonburi,,2013.0,1.0,7.0,48.0,,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
1670,Paradise Park Jomtien Resort,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,Parano Condo @ Chiangmai,Muang Chiang Mai Chiang Mai,- m.,2015.0,1.0,8.0,185.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1672,Parc Exo Kaset - Navamintra,Bueng Kum Bangkok,2.5 m.,2011.0,6.0,8.0,1352.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0
1673,Parc Residence @ Phahol,Bang Khen Bangkok,,2016.0,1.0,8.0,369.0,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1674,Park 24,Khlong Toei Bangkok,2.75 m.,2018.0,6.0,28.0,837.0,65.0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1
1675,Park Beach,Bang Lamung Chonburi,,1997.0,1.0,36.0,350.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
1676,Park Condo Dream Buri Ram,Muang Buri Ram Buri Ram,- m.,2018.0,1.0,8.0,226.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1677,Park Condo Dream Kanchanaburi,Muang Kanchanaburi Kanchanaburi,,,1.0,8.0,215.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1
1678,Park Condo Dream Maesot,Mae Sod Tak,,2017.0,2.0,8.0,270.0,,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1
1679,Park Condo Dream Nakhon Ratchasima,Muang Nakhon Ratchasima Nakhon Ratchasima,,2017.0,2.0,8.0,407.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1
1680,Park Condo Dream Nakhonsawan,Muang Nakhon Sawan Nakhon Sawan,,2016.0,2.0,8.0,284.0,,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
