project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi,lat,lon,gg_address
739,Feel Condo Lat Phrao 122,Wang Thonglang Bangkok,2.5 m.,2022.0,3.0,8.0,144.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.769563132432392,100.6272816259578,"70 ซอย ลาดพร้าว 126 Phlabphla, Wang Thonglang, Bangkok 10310, Thailand"
740,Feel Condo Pinklao - Charan 59,Bang Phlat Bangkok,"2.5,2.6 m.",2017.0,2.0,5.0,79.0,40.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.782462032432392,100.4875616259578,"24 Charan Sanitwong 59 Alley, Bang Bumru, Bang Phlat, Bangkok 10700, Thailand"
741,Feel Ladprao 33,Chatuchak Bangkok,2.50 m.,2018.0,1.0,7.0,79.0,45.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.806420832432392,100.5804891259578,"Lat Phrao 33 Alley, Lane 1, Chan Kasem, Chatuchak, Bangkok 10900, Thailand"
742,Feel Ratchada 36,Chatuchak Bangkok,- m.,2014.0,1.0,8.0,63.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.823044132432392,100.5853891259578,"RHFP+656, Chan Kasem, Chatuchak, Bangkok 10900, Thailand"
743,Felic Condo Ladprao Wanghin 79,Lat Phrao Bangkok,,,,,,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.823520632432393,100.5880353259578,"RHFQ+C63, Chan Kasem, Chatuchak, Bangkok 10900, Thailand"
744,Ficus Lane,Khlong Toei Bangkok,- m.,2008.0,2.0,7.0,70.0,40.0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,13.713929032432393,100.5894222259578,"PH7Q+HQF, Sukhumvit 44/1 Alley, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand"
745,Fifth Avenue Campus,Kamphaeng Saen Nakhon Pathom,,,2.0,8.0,240.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,14.014262632432393,99.9910682259578,"155 O Bo Cho Mu 2 Rd, Kamphaeng Saen, Kamphaeng Saen District, Nakhon Pathom 73140, Thailand"
746,Fifty Fifth Tower,Watthana Bangkok,,1996.0,1.0,35.0,103.0,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,13.725843332432392,100.5804394259578,"84 Thong Lo Rd, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand"
747,Fin Budget Condo,Muang Rayong Rayong,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.700060932432393,101.26988162595781,"P729+2XC, Tambon Choeng Noen, Mueang Rayong District, Rayong 21000, Thailand"
748,Finn Condo 3 @ Suandok,Muang Chiang Mai Chiang Mai,,2021.0,1.0,4.0,36.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,18.784710532432392,98.9654652259578,"Mu Ban Suthep Suthep, Amphoe Mueang Chiang Mai, Chiang Mai 50200, Thailand"
749,First Tower,Watthana Bangkok,,2003.0,1.0,22.0,208.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.747878032432393,100.5525553259578,"154 Sukumvit Rd. , Klongtoey Nue, Wattana, BKK 10110 คลองเตยเหนือ วัฒนา Bangkok 10110, Thailand"
750,Flawless Sathorn Residence,Sathon Bangkok,,2014.0,1.0,5.0,42.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.717638132432393,100.5245791259578,"เลขที่ 6, ซอย สาทร 15 ถนน สาทรใต้, Yan Nawa, Sathon, Bangkok 10330, Thailand"
751,Flexi Sathon - Charoennakhon,Khlong San Bangkok,- m.,2021.0,5.0,8.0,914.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,13.717425832432392,100.5051045259578,"144 Charoen Nakhon 22 Alley, Bang Lamphu Lang, Khlong San, Bangkok 10600, Thailand"
752,Flora Ville,Suan Luang Bangkok,- m.,1993.0,4.0,32.0,640.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,13.735886332432392,100.6470076259578,"16 Phatthanakan 51 Alley, Suan Luang, Bangkok 10250, Thailand"
753,Focus Condominium,Lat Phrao Bangkok,,1992.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.739722371066451,100.5516737928716,"Soi Pha Suk, Khlong Toei, Bangkok 10110, Thailand"
754,Focus Ploenchit,Khlong Toei Bangkok,2.5 m.,2014.0,1.0,8.0,132.0,55.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.739721232432393,100.5516751259578,"Soi Pha Suk, Khlong Toei, Bangkok 10110, Thailand"
755,Focus on Saladaeng,Bang Rak Bangkok,- m.,2011.0,1.0,8.0,62.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.726629532432392,100.5372481259578,"55 Focus on Saladaeng Silom, Bang Rak, Bangkok 10500, Thailand"
756,Formosa Ladprao 7,Lat Phrao Bangkok,2.4 m.,2017.0,1.0,8.0,97.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,13.810369132432392,100.5674699259578,"RH68+4XX, Lat Phrao 7 Alley, Chom Phon, Chatuchak, Bangkok 10900, Thailand"
757,Fortune Condo Town,Yan Nawa Bangkok,,,5.0,22.0,,,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,13.700643132432392,100.5363164259578,"315 Naradhiwas Rajanakarindra 24 Alley, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand"
758,Four Seasons Private Residence Bangkok,Bang Kho Laem Bangkok,,2019.0,1.0,73.0,355.0,120.0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,13.712305632432393,100.5102568259578,"300 Charoen Krung Rd, Yannawa, Sathon, Bangkok 10120, Thailand"
759,Four Street Mansion,Chatuchak Bangkok,,1993.0,1.0,22.0,,,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,13.820013632432392,100.5688326259578,"3/209 Phahon Yothin 24 Alley, Lane 2-3, Chom Phon, Chatuchak, Bangkok 10900, Thailand"
760,Fragrant 71,Watthana Bangkok,,2006.0,1.0,9.0,69.0,25.0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,13.719763132432393,100.5978406259578,"19 Pridi Banomyong 14 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand"
761,Free Island,Lat Phrao Bangkok,- m.,2015.0,3.0,5.0,168.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.780575032432392,100.6226495259578,"Lat Phrao 93 Alley, Khlong Chaokhunsing, Wang Thonglang, Bangkok 10310, Thailand"
762,Fresh Bangsue,Bang Sue Bangkok,,2014.0,5.0,8.0,1132.0,30.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,13.80561907106645,100.5239988928716,"162/1-2,168 10 Pracha Rat Sai 2 Rd, Bang Sue, Bangkok 10800, Thailand"
763,Fullerton,Watthana Bangkok,,2006.0,1.0,37.0,139.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.722067932432392,100.58227152595781,"1219/2 Sukhumvit Road, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand"
764,Fuse Chan - Sathorn,Sathon Bangkok,2.55 m.,2015.0,2.0,28.0,1225.0,35.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.706117232432392,100.5305534259578,"160 Thung Wat Don, Sathon, Bangkok 10120, Thailand"
765,Fuse MiTi Sutthisan - Ratchada,Din Daeng Bangkok,2.55 m.,2016.0,1.0,17.0,281.0,42.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.789245232432393,100.5640007259578,"QHQ7+MJR ซอย อินทามระ 22 Din Daeng, Bangkok 10400, Thailand"
766,Fuse Mobius Ramkhamhaeng - Klongton,Suan Luang Bangkok,2.6 m.,2013.0,3.0,32.0,1388.0,35.0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.746023332432392,100.6017640259578,"Ramkhamhaeng 3/1 Alley, Suan Luang, Bangkok 10250, Thailand"
767,Fuse Sathorn - Taksin,Khlong San Bangkok,- m.,2012.0,1.0,27.0,377.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.720464732432392,100.4969835259578,"Krung Thon Buri Road, Bang Lamphu Lang, Khlong San, Bangkok 10600, Thailand"
768,Fuse Sense Bangkae,Bang Khae Bangkok,2.55 m.,2015.0,1.0,24.0,811.0,35.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,13.710648232432392,100.39636452595781,"275 Bang Khae Nuea, Bang Khae, Bangkok 10160, Thailand"
769,Future Place Condominium,Thanyaburi Pathumthani,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
770,Fynn Aree,Phaya Thai Bangkok,2.45 m.,2017.0,1.0,8.0,79.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,13.777878332432392,100.5402531259578,"QGHR+542, Phahon Yothin 7, แขวงพญาไท Phaya Thai, Bangkok 10400, Thailand"
771,G Condo 1,Si Racha Chonburi,,2019.0,3.0,8.0,1140.0,30.0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,13.148605232432393,100.9447647259578,"4WXV+CWR, Tambon Surasak, Si Racha District, Chon Buri 20110, Thailand"
772,G Condo 2 Sriracha,Si Racha Chonburi,,2022.0,3.0,8.0,630.0,,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,13.14741957106645,100.9444640928716,"378 ชุฆชนไร่กล้วย ม.2 ต.สุรศักดิ์ Si Racha District, Chon Buri 20110, Thailand"
773,G Haus,Muang Samut Prakarn Samut Prakarn,,2014.0,1.0,8.0,70.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.652310732432392,100.6019357259578,"Santi Kham 4, Samrong Nuea, Mueang Samut Prakan District, Samut Prakan 10270, Thailand"
774,G One Condo,Chatuchak Bangkok,- m.,2008.0,1.0,8.0,98.0,25.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.816105232432392,100.5721964259578,"RH8C+CVW, Chom Phon, Chatuchak, Bangkok 10900, Thailand"
775,G STYLE CONDO,Huai Khwang Bangkok,2.5 m.,2016.0,1.0,8.0,192.0,,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,13.776651771066451,100.5815894928716,"87 Soi Pracha Rat Bamphen 18, Khwaeng Samsen Nok, Khet Huai Khwang, Bangkok 10310, Thailand"
776,G9 Condominium,Muang Khon Kaen Khon Kaen,,2013.0,3.0,8.0,212.0,,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,16.417833332432394,102.8323777259578,"730 1 Na Mueang Rd, Tambon Nai Mueang, Mueang Khon Kaen District, Khon Kaen 40000, Thailand"
777,GM Height,Khlong Toei Bangkok,,2007.0,1.0,27.0,56.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,13.732233632432392,100.5650852259578,"เลขที่ 10 Sukhumvit Alley 22, Khwaeng Khlong Toei, Khlong Toei, Bangkok 10110, Thailand"
778,GM Mansion,Khlong Toei Bangkok,,1994.0,1.0,20.0,26.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,13.726509932432393,100.5725472259578,"5 Sukhumvit 30 Alley, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand"
779,Galare Thong Tower,Muang Chiang Mai Chiang Mai,,1995.0,1.0,15.0,250.0,,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,18.765475832432394,98.9975708259578,"472 Changklan Rd, Tambon Chang Khlan, Mueang Chiang Mai District, Chiang Mai 50150, Thailand"
780,Garden Asoke - Rama 9,Huai Khwang Bangkok,2.35 m.,2010.0,4.0,8.0,630.0,30.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.75046667106645,100.5747823928716,"139 Phetchaburi Rd, Bang Kapi, Huai Khwang, Bangkok 10310, Thailand"
781,Garden Cliff,Bang Lamung Chonburi,,2005.0,1.0,7.0,24.0,,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,12.970294671066451,100.8842948928716,"469 moo 5 Naklua 16 Bang Lamung District, Chon Buri 20150, Thailand"
782,Garden Court,Rat Burana Bangkok,,2003.0,3.0,7.0,338.0,25.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.675461132432392,100.5134975259578,"12 Liap Thang Duan Dao Khanong, Rat Burana, Bangkok 10140, Thailand"
783,Garden Place,Huai Khwang Bangkok,,1996.0,2.0,9.0,198.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,13.75046667106645,100.5747823928716,"139 Phetchaburi Rd, Bang Kapi, Huai Khwang, Bangkok 10310, Thailand"
784,Garden View Mansion,Pathum Wan Bangkok,,1985.0,1.0,15.0,38.0,,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,13.740097332432393,100.5430609259578,"48 ชอย หลังสวน Phloen Chit Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand"
785,Gen Condo Rangsit-Klong 6,Khlong Luang Pathumthani,,2019.0,1.0,8.0,266.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,14.04609127106645,100.7349575928716,"2PWM+CXP, Khlong Hok, Khlong Luang District, Pathum Thani 12120, Thailand"
786,Gladden Square Ladprao 15,Chatuchak Bangkok,,2024.0,1.0,8.0,77.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.810495232432393,100.5712110259578,"19, 17 Lat Phrao 15 Alley, Chom Phon, Chatuchak, Bangkok 10900, Thailand"
787,Golden Coast Sriracha Phase 1,Si Racha Chonburi,,,1.0,8.0,77.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.190788832432393,100.9306055259578,"52/5 Ban Rai Din Daeng 14, Bang Phra, Si Racha District, Chon Buri 20110, Thailand"
788,Golden Coast Sriracha Phase 2,Si Racha Chonburi,,2015.0,1.0,8.0,79.0,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.190788832432393,100.9306055259578,"52/5 Ban Rai Din Daeng 14, Bang Phra, Si Racha District, Chon Buri 20110, Thailand"
789,Golden Lake View,Pak Kret Nonthaburi,- m.,1994.0,4.0,30.0,382.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.820463932432393,99.4857256259578,"โกลเด้น เลค วิว รีสอร์ท 11/2 หมู่5 ต.รางสาลี่ Tha Muang District, Kanchanaburi, Thailand"
790,Good Condominium,Muang Phuket Phuket,,,1.0,6.0,132.0,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.910627132432393,98.3981245259578,"W96X+772, Ratsada, Mueang Phuket District, Phuket 83000, Thailand"
791,Grand Avenue Residence,Bang Lamung Chonburi,,2018.0,6.0,8.0,788.0,,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,12.928339132432393,100.8823151259578,"ถนน พัทยาสาย 2 ซอย บัวขาว 15 ตำบล หนองปรือ Bang Lamung District, Chon Buri 20150, Thailand"
792,Grand Condominium Wutthakat 53,Chom Thong Bangkok,- m.,2019.0,1.0,8.0,157.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.700595171066452,100.4680612928716,"Choi Hiran Anuson Alley, Bang Kho, Chom Thong, Bangkok 10150, Thailand"
793,Grand Condotel,Bang Lamung Chonburi,,1988.0,2.0,12.0,150.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12.90200557106645,100.86592149287159,"319 หมู่ 12 Thappraya Rd, Muang Pattaya, Bang Lamung District, Chon Buri 20150, Thailand"
794,Grand Dana Tower,Chatuchak Bangkok,,1993.0,,13.0,115.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.804631032432393,100.5712050259578,"20 ลาดพร้าว Lat Yao, Khet Chatuchak, Bangkok 10900, Thailand"
795,Grand Diamond Pratunam,Ratchathewi Bangkok,,1998.0,1.0,26.0,610.0,,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,13.750391732432393,100.5385055259578,"888 1 Phetchaburi Rd, Thanon Phetchaburi, Ratchathewi, Bangkok 10400, Thailand"
796,Grand Florida Beachfront Condo Resort Pattaya,Sattahip Chonburi,"2.85,3.4 m.",2020.0,7.0,7.0,1040.0,,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,12.842466032432393,100.9067892259578,"888 ซอย นาจอมเทียน 14 Na Chom Thian, Sattahip District, Chon Buri 20250, Thailand"
797,Grand Heritage Thonglor,Watthana Bangkok,,2005.0,1.0,8.0,71.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.734544132432392,100.5786675259578,"21 To Sak Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand"
798,Grand Himalai Oceanfront Residences,Kathu Phuket,,2019.0,1.0,3.0,449.0,,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,7.947749432432392,98.2718092259578,"16/34 Moo 6 Kamala, Kathu District, Phuket 83150, Thailand"
799,Grand Langsuan,Pathum Wan Bangkok,,1998.0,1.0,36.0,104.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.739483632432393,100.5427073259578,"52 120 Soi Langsuan, Lumphini, Pathum Wan, Bangkok 10330, Thailand"
800,Grand Palace,Wang Thonglang Bangkok,,1992.0,2.0,10.0,1004.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.749853832432393,100.4915758259578,"Phra Borom Maha Ratchawang, Phra Nakhon, Bangkok 10200, Thailand"
801,Grand Park Town,Wang Thonglang Bangkok,,2006.0,1.0,8.0,133.0,30.0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,13.772350432432393,100.5965958259578,"576 Saha Kan Pramun Alley, Wang Thonglang, Bangkok 10130, Thailand"
802,Grand Park View,Watthana Bangkok,,2005.0,1.0,32.0,481.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,13.743433632432392,100.5616348259578,"Rd Klongtoey-nua Wattana, 21 ถนน สุขุมวิท Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand"
803,Grand Siritara,Muang Chiang Mai Chiang Mai,,2012.0,2.0,8.0,79.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,18.74589343243239,98.9522366259578,"หมู่ที่ 4 201 ต Mae Hia, Mueang Chiang Mai District, 50100, Thailand"
804,Grand Solaire Pattaya,Bang Lamung Chonburi,,2022.0,2.0,64.0,2326.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,12.912562932432392,100.8711265259578,"Thanon Thap Phraya, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand"
805,Grand View Condo,Sattahip Chonburi,,1995.0,1.0,17.0,275.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,12.80888637106645,100.9167407928716,"215 หมู่ 3 แกรนด์วิวคอนโด Na Chom Thian, Sattahip District, Chon Buri 20250, Thailand"
806,Grand Ville House 1,Khlong Toei Bangkok,,1982.0,1.0,13.0,72.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,13.727512932432392,100.5682850259578,"36 ซอย สุขุมวิท 24 Sukhumvit Road, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand"
807,Grand Ville House 2,Watthana Bangkok,,1985.0,1.0,23.0,80.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.74021137106645,100.5590860928716,"25 27 Soi Sukhumvit 19, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand"
808,Grande Caribbean Pattaya,Bang Lamung Chonburi,- m.,2015.0,4.0,8.0,1064.0,,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,12.907649732432393,100.8693644259578,"492/2 หมู่ที่ 12 Thappraya Rd, Pattaya City, Bang Lamung District, Chon Buri 20150, Thailand"
809,Green Lake Condo Sriracha,Si Racha Chonburi,,2015.0,4.0,7.0,1120.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.150527532432392,100.9446261259578,"344 Si Racha-Nong Yai Bu Rd, Surasak, Si Racha District, Chon Buri 20110, Thailand"
810,Green Peace Mansion,Phaya Thai Bangkok,,1992.0,1.0,12.0,60.0,34.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,13.792606432432393,100.53964482595781,"51 15 ประดิพัทธ์ ซอย 7 แขวงพญาไท Phaya Thai, Bangkok 10400, Thailand"
811,Green Point Prachachuen,Bang Sue Bangkok,,2006.0,3.0,8.0,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13.831264632432392,100.5381708259578,"952 Pracha Chuen Rd, Khwaeng Wong Sawang, Bang Sue, Bangkok 10800, Thailand"
812,Green Point Silom,Bang Rak Bangkok,,1998.0,4.0,8.0,156.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,13.728254532432393,100.5291748259578,"29 ซอย อนุมานราชธน Khwaeng Suriya Wong, Bang Rak, Bangkok 10500, Thailand"
813,Green Ville Condo @ Sukhumvit 101,Phra Khanong Bangkok,- m.,2019.0,2.0,8.0,98.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.69089847106645,100.6145477928716,"722 Sukhumvit 101 Alley, Bang Chak, Phra Khanong, Bangkok 10260, Thailand"
814,Green Ville II,Phra Khanong Bangkok,2.5 m.,2021.0,1.0,8.0,200.0,35.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.69089847106645,100.6145477928716,"722 Sukhumvit 101 Alley, Bang Chak, Phra Khanong, Bangkok 10260, Thailand"
815,Greenery Place,Wang Thonglang Bangkok,,,1.0,4.0,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13.72397817106645,100.5829974928716,"19/1 Sukhumvit 61, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand"
816,Grene Chaengwattana,Pak Kret Nonthaburi,- m.,2014.0,1.0,22.0,376.0,,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,13.896076232432392,100.5541291259578,"VHW3+8J8, Tambon Khlong Klua, Pak Kret District, Nonthaburi 11120, Thailand"
817,Grene Don Mueang - Song Prapha,Don Mueang Bangkok,2.45 m.,2019.0,6.0,8.0,1137.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,13.926641132432392,100.58413332595781,"415 Thanon Song Prapha, Don Mueang, Bangkok 10210, Thailand"
818,Grene Suthisarn,Huai Khwang Bangkok,- m.,2011.0,1.0,8.0,128.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,13.789239732432392,100.5852141259578,"Sutthisan Winitchai Rd, Samsen Nok, Huai Khwang, Bangkok 10310, Thailand"
819,Groove Muse Ratchada 7,Din Daeng Bangkok,- m.,2022.0,1.0,8.0,201.0,58.0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,13.772093432432392,100.5715778259578,"98 Din Daeng, Bangkok 10400, Thailand"
820,Groove Ratchada - Ladprao,Huai Khwang Bangkok,2.55 m.,2019.0,1.0,8.0,79.0,58.0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,13.797222432432392,100.5851548259578,"202 Lat Phrao 48 Alley, Lane 6, Samsen Nok, Huai Khwang, Bangkok 10310, Thailand"
821,Groove Ratchada - Rama 9,Din Daeng Bangkok,2.55 m.,2020.0,1.0,8.0,154.0,58.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,13.763367332432393,100.5634360259578,"1257 Sutthiphon Alley, Din Daeng, Bangkok 10400, Thailand"
822,Groove Scape 48,Huai Khwang Bangkok,2.55 m.,2022.0,1.0,8.0,189.0,58.0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,13.79739077106645,100.5826167928716,"Soi Lat Phrao 48, Samsen Nok, Huai Khwang, Bangkok 10310, Thailand"
823,Groovy Sriracha,Si Racha Chonburi,,2015.0,7.0,8.0,553.0,,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.112936532432393,100.9199328259578,"4W79+5XF, Unnamed Rd, Tambon Thung Suk La, Si Racha District, Chon Buri 20230, Thailand"
824,Grove Gardens Phuket,Thalang Phuket,,2012.0,36.0,3.0,36.0,,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,7.9931971324323925,98.4039128259578,"139 Moo 7, Cape Yamu, Paklok, Thalang, Phuket, ????? ???? ??????, Phuket 83110, Thailand"
825,Grow Rattanathibet,Muang Nonthaburi Nonthaburi,,2018.0,2.0,34.0,364.0,45.0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,13.870353132432392,100.4655567259578,"VFC8+56M, Rattanathibet Rd, Sai Ma, Mueang Nonthaburi District, Nonthaburi 11000, Thailand"
826,H Sukhumvit 43,Watthana Bangkok,,2014.0,1.0,32.0,276.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,13.732616132432392,100.5739551259578,"28 Sukhumvit 43 Sukhumvit Rd., KlongTon-Nua, Wattana KlongTon-Nua วัฒนา Bangkok 10110, Thailand"
827,H.R. Residence,Bang Kapi Bangkok,,2003.0,20.0,9.0,,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.77765907106645,100.6430360928716,"444, 445 Soi Lumphini Nawamin, Khlong Chan, Bang Kapi District, Bangkok 10240, Thailand"
828,H2 Glass and Chrome,Bang Khen Bangkok,2.45 m.,2016.0,2.0,8.0,158.0,45.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.86455327106645,100.6173914928716,"VJ78+RXC, Anusawari, Bang Khen, Bangkok 10220, Thailand"
829,H2 Glo,Bang Khen Bangkok,2.4 m.,2014.0,1.0,8.0,79.0,45.0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,13.864605332432392,100.6173147259578,"VJ78+RXC, Anusawari, Bang Khen, Bangkok 10220, Thailand"
