unit_type_id,project_id,project_name,unit_type
5475,2649,The Klasse Residence,2 Bedroom (59.02 - 72.60 sq.m.)
5476,2649,The Klasse Residence,1 Bedroom (29.72 - 53.41 sq.m.)
5477,2650,The Knight Sukhumvit 107,1 Bedroom (24.0 - 39.0 sq.m.)
5478,2650,The Knight Sukhumvit 107,2 Bedrooms (46.0 sq.m.)
5479,2651,The Kris Condotel,No information
5480,2652,The Kris Express 2,No information
5481,2653,The Kris Extra 4,No information
5482,2654,The Kris Extra 5,No information
5483,2655,The Kris Extra 6,No information
5484,2656,The Kris Extra 7,2 Bedrooms (25.50 - 45.0 sq.m.)
5485,2656,The Kris Extra 7,1 Bedroom (28.0 - 34.0 sq.m.)
5486,2656,The Kris Extra 7,Studio (22.50 - 25.50 sq.m.)
5487,2657,The Kris Ratchada 17,2 Bedrooms (39.0 - 40.0 sq.m.)
5488,2657,The Kris Ratchada 17,1 Bedroom (28.0 - 34.0 sq.m.)
5489,2657,The Kris Ratchada 17,1 Bedroom Extra (22.0 - 24.0 sq.m.)
5490,2658,The Kump condominium M,1 Bed (corner) (37.0 - 67.0 sq.m.)
5491,2658,The Kump condominium M,1 Bedroom (29.0 sq.m.)
5492,2659,The L 15 Condo,2 Bedroom (64.09 sq.m.)
5493,2659,The L 15 Condo,1 Bedroom (27.72 - 42.24 sq.m.)
5494,2660,The LINE Asoke - Ratchada,2 Bedroom (46.25 - 50.25 sq.m.)
5495,2660,The LINE Asoke - Ratchada,1 Bedroom (27.50 - 28.0 sq.m.)
5496,2660,The LINE Asoke - Ratchada,1 Bedroom (34.0 - 36.0 sq.m.)
5497,2661,The LIVIN Phetkasem,1 Bedroom (32.0 sq.m.)
5498,2661,The LIVIN Phetkasem,1 Bedroom Plus (38.0 sq.m.)
5499,2661,The LIVIN Phetkasem,2 Bedrooms (45.0 sq.m.)
5500,2661,The LIVIN Phetkasem,2 Bedrooms (55.0 sq.m.)
5501,2661,The LIVIN Phetkasem,1 Bedroom (28.0 sq.m.)
5502,2661,The LIVIN Phetkasem,Studio (24.0 sq.m.)
5503,2662,The Lago,No information
5504,2663,The Lake @ Metro Park Sathorn,1 Bedroom (31.0 sq.m.)
5505,2663,The Lake @ Metro Park Sathorn,2 Bedrooms (44.0 sq.m.)
5506,2664,The Lake Condominium,3 Bedrooms (105.0 - 108.0 sq.m.)
5507,2664,The Lake Condominium,2 Bedrooms  (77.0 - 90.0 sq.m.)
5508,2665,The Lake Kallapraphruk - Wutthakat,No information
5509,2666,The Lakes,4 Bedroom (236.0 sq.m.)
5510,2666,The Lakes,3 Bedroom (142.0 - 210.0 sq.m.)
5511,2666,The Lakes,2 Bedroom (102.0 - 111.0 sq.m.)
5512,2666,The Lakes,1 Bedroom (67.0 sq.m.)
5513,2667,The Lanai Sathorn,No information
5514,2668,The Landmark,No information
5515,2669,The Landscape Rayong,No information
5516,2670,The Leaf,No information
5517,2671,The Legacy Vibhavadi,No information
5518,2672,The Legend Saladaeng,No information
5519,2673,The Light Condo Bangsaen,No information
5520,2674,The Light House,Studio (33.27 sq.m.)
5521,2674,The Light House,1 Bedroom  (49.31 sq.m.)
5522,2674,The Light House,2 Bedroom (78.17 sq.m.)
5523,2674,The Light House,3 Bedroom (119.92 sq.m.)
5524,2674,The Light House,Penthouse (134.77 sq.m.)
5525,2675,The Light Ladprao,1 Bedroom (N/A sq.m.)
5526,2675,The Light Ladprao,Penthouse (N/A sq.m.)
5527,2675,The Light Ladprao,3 Bedroom (N/A sq.m.)
5528,2675,The Light Ladprao,2 Bedroom (N/A sq.m.)
5529,2676,The Light New York,1 Bedroom  (29.0 sq.m.)
5530,2676,The Light New York,2 Bedroom (42.0 - 52.0 sq.m.)
5531,2676,The Light New York,Studio (22.0 sq.m.)
5532,2677,The Light Suanluang,1 Bedroom  (34.90 - 40.12 sq.m.)
5533,2677,The Light Suanluang,Studio (24.49 - 30.80 sq.m.)
5534,2677,The Light Suanluang,Penthouse (103.43 sq.m.)
5535,2677,The Light Suanluang,2 Bedroom (63.31 - 68.85 sq.m.)
5536,2678,The Link Advance,1 Bedroom (40.20 - 51.70 sq.m.)
5537,2678,The Link Advance,2 Bedroom (68.60 - 78.70 sq.m.)
5538,2679,The Link Sukhumvit 50,1 Bedroom (40.20 - 51.70 sq.m.)
5539,2679,The Link Sukhumvit 50,2 Bedrooms (63.40 sq.m.)
5540,2679,The Link Sukhumvit 50,Studio (33.10 sq.m.)
5541,2680,The Link Sukhumvit 64,2 Bedroom (50.30 - 70.80 sq.m.)
5542,2680,The Link Sukhumvit 64,Studio (30.0 sq.m.)
5543,2680,The Link Sukhumvit 64,1 Bedroom  (30.80 - 39.40 sq.m.)
5544,2681,The Link Vano Sukhumvit 64,2 Bedroom (60.0 sq.m.)
5545,2681,The Link Vano Sukhumvit 64,1 Bedroom (30.0 sq.m.)
5546,2682,The Living Condo Bang Saen,No information
5547,2683,The Living Condo Sriracha,Studio (30.0 sq.m.)
5548,2683,The Living Condo Sriracha,1 Bedroom  (45.0 sq.m.)
5549,2683,The Living Condo Sriracha,2 Bedroom (55.0 sq.m.)
5550,2684,The Living Plus,No information
5551,2685,The Living Tower Sukhumvit 64/1,No information
5552,2686,The Loft Beach Bangsaen,No information
5553,2687,The Lofts Asoke,Duplex (76.0 - 145.0 sq.m.)
5554,2687,The Lofts Asoke,2 Bedrooms (74.0 - 87.0 sq.m.)
5555,2687,The Lofts Asoke,1 Bedroom (35.0 - 49.0 sq.m.)
5556,2688,The Lofts Ekkamai,No information
5557,2689,The Lofts Phratumnak,No information
5558,2690,The Lofts Silom,Penthouse (358.0 sq.m.)
5559,2690,The Lofts Silom,Duplex (108.50 - 113.50 sq.m.)
5560,2690,The Lofts Silom,High Ceiling Hybrid (32.0 - 58.50 sq.m.)
5561,2690,The Lofts Silom,Simplex (45.50 - 84.50 sq.m.)
5562,2691,The Lofts Yennakart,No information
5563,2692,The Log 3,Studio (28.0 sq.m.)
5564,2693,The Log @ Sukhumvit 101/1,No information
5565,2694,The Lumpini 24,3 Bedrooms (124.0 - 164.0 sq.m.)
5566,2694,The Lumpini 24,2 Bedrooms (53.50 - 109.0 sq.m.)
5567,2694,The Lumpini 24,1 Bedroom (26.0 - 99.50 sq.m.)
5568,2695,The MOST Itsaraphap,1 Bedroom (28.0 sq.m.)
5569,2695,The MOST Itsaraphap,2 Bedrooms (54.0 sq.m.)
5570,2695,The MOST Itsaraphap,Studio (23.50 sq.m.)
5571,2696,The Madison,3 Bedroom (168.0 - 224.0 sq.m.)
5572,2696,The Madison,2 Bedroom (115.0 - 152.0 sq.m.)
5573,2696,The Madison,Penthouse (272.0 - 279.0 sq.m.)
5574,2697,The Magnet,No information
5575,2698,The Majestic Jomtien,No information
5576,2699,The Maple @Ratchada 19,No information
5577,2700,The Maple Ratchada-Ladprao,2 Bedroom (43.67 sq.m.)
5578,2700,The Maple Ratchada-Ladprao,1 Bedroom (26.46 - 36.20 sq.m.)
5579,2701,The Maple Sathon-Narathiwat,No information
5580,2702,The Mark Ratchada - Airport Link,Studio (31.40 sq.m.)
5581,2702,The Mark Ratchada - Airport Link,3 Bedrooms (105.0 - 138.0 sq.m.)
5582,2702,The Mark Ratchada - Airport Link,2 Bedrooms (56.50 - 58.75 sq.m.)
5583,2702,The Mark Ratchada - Airport Link,1 Bedroom (33.70 - 42.0 sq.m.)
5584,2703,The Master Centrium Asoke-Sukhumvit,1 Bedroom (94.05 sq.m.)
5585,2703,The Master Centrium Asoke-Sukhumvit,2 Bedroom (166.15 sq.m.)
5586,2703,The Master Centrium Asoke-Sukhumvit,3 Bedroom (240.35 sq.m.)
5587,2704,The Master Sathorn Executive,3 Bedroom (N/A sq.m.)
5588,2704,The Master Sathorn Executive,2 Bedroom (N/A sq.m.)
5589,2704,The Master Sathorn Executive,1 Bedroom (N/A sq.m.)
5590,2705,The Matt Sathorn - Thapra 1,1 Bedroom (30.0 sq.m.)
5591,2705,The Matt Sathorn - Thapra 1,1 Bedroom Plus (31.0 - 43.0 sq.m.)
5592,2705,The Matt Sathorn - Thapra 1,1 Bedroom Extra (34.0 sq.m.)
5593,2705,The Matt Sathorn - Thapra 1,2 Bedrooms (58.0 - 60.0 sq.m.)
5594,2706,The Matt Sukhumvit 101/1,2 Bedroom Extra (53.0 - 55.0 sq.m.)
5595,2706,The Matt Sukhumvit 101/1,1 Bedroom Extra (41.0 sq.m.)
5596,2706,The Matt Sukhumvit 101/1,1 Bedroom Exclusive (38.0 sq.m.)
5597,2706,The Matt Sukhumvit 101/1,Studio (21.0 sq.m.)
5598,2706,The Matt Sukhumvit 101/1,1 Bedroom Plus (32.0 sq.m.)
5599,2706,The Matt Sukhumvit 101/1,1 Bedroom (26.0 - 27.0 sq.m.)
5600,2706,The Matt Sukhumvit 101/1,Studio Exclusive (25.0 - 27.0 sq.m.)
5601,2707,The Met Sathorn,4 Bedroom (N/A sq.m.)
5602,2707,The Met Sathorn,3 Bedroom (193.0 - 220.0 sq.m.)
5603,2707,The Met Sathorn,2 Bedroom (93.0 - 103.0 sq.m.)
5604,2707,The Met Sathorn,Penthouse (N/A sq.m.)
5605,2708,The Metropolis Samrong Interchange,Studio  (28.0 sq.m.)
5606,2708,The Metropolis Samrong Interchange,2 Bedroom (52.0 - 53.0 sq.m.)
5607,2708,The Metropolis Samrong Interchange,1 Bedroom (35.0 - 45.0 sq.m.)
5608,2709,The Miami Bangpu,Beach Front Villa  (34.10 - 41.50 sq.m.)
5609,2709,The Miami Bangpu,Garden Villa (25.0 sq.m.)
5610,2710,The Midd Bangyai,1 Bedroom (29.24 - 29.68 sq.m.)
5611,2711,The Momento Tiwanon,Type A (28.0 sq.m.)
5612,2711,The Momento Tiwanon,Type B (21.0 sq.m.)
5613,2712,The Mona Vale Phetkasem 39,No information
5614,2713,The Monument Sanampao,Penthouse (138.25 - 140.25 sq.m.)
5615,2713,The Monument Sanampao,1 Bedroom (46.25 - 57.70 sq.m.)
5616,2713,The Monument Sanampao,2 Bedrooms (73.50 - 89.25 sq.m.)
5617,2714,The Monument Thonglor,Penthouse (508.75 - 520.75 sq.m.)
5618,2714,The Monument Thonglor,Duplex Penthouse (662.0 sq.m.)
5619,2715,The Mountain Eakmongkol,No information
5620,2716,The Muse,No information
5621,2717,The Muve Bangkhae,1 Bedroom (24.0 - 24.25 sq.m.)
5622,2717,The Muve Bangkhae,1 Bedroom Plus (35.25 - 35.50 sq.m.)
5623,2718,The Natural Place Suite,2 Bedroom (85.0 sq.m.)
5624,2718,The Natural Place Suite,1 Bedroom (37.0 sq.m.)
5625,2719,The Near Residence,1 Bedroom (33.50 - 58.50 sq.m.)
5626,2720,The Nest Chula - Samyan,2 Bedrooms (43.30 - 49.39 sq.m.)
5627,2720,The Nest Chula - Samyan,1 Bedroom Plus (36.77 sq.m.)
5628,2720,The Nest Chula - Samyan,1 Bedroom (21.14 - 36.74 sq.m.)
5629,2721,The Nest Ploenchit,1 Bedroom  (36.60 - 46.62 sq.m.)
5630,2721,The Nest Ploenchit,Studio (27.50 sq.m.)
5631,2721,The Nest Ploenchit,2 Bedroom (66.70 sq.m.)
5632,2722,The Nest Resident,No information
5633,2723,The Nest Sukhumvit 22,Studio (24.0 sq.m.)
5634,2723,The Nest Sukhumvit 22,1 Bedroom  (27.50 - 33.0 sq.m.)
5635,2723,The Nest Sukhumvit 22,2 Bedrooms (41.0 - 56.50 sq.m.)
5636,2724,The Nest Sukhumvit 64,studio (22.70 - 24.0 sq.m.)
5637,2724,The Nest Sukhumvit 64,1 Bedroom Plus (36.70 - 43.0 sq.m.)
5638,2724,The Nest Sukhumvit 64,1 Bedroom (22.70 - 37.80 sq.m.)
5639,2724,The Nest Sukhumvit 64,2 Bedrooms (45.80 - 47.0 sq.m.)
5640,2725,The Nest Sukhumvit 71,1 Bedroom (24.69 - 33.35 sq.m.)
5641,2725,The Nest Sukhumvit 71,2 Bedrooms Plus (41.52 sq.m.)
5642,2725,The Nest Sukhumvit 71,2 Bedrooms (44.51 - 47.22 sq.m.)
5643,2726,The New Concept Boutique Condo,No information
5644,2727,The Next 1,2 Bedroom (60.0 sq.m.)
5645,2727,The Next 1,1 Bedroom (32.0 sq.m.)
5646,2728,The Next 2,1 Bedroom (32.0 sq.m.)
5647,2728,The Next 2,2 Bedrooms (60.0 sq.m.)
5648,2729,The Next 3,1 Bedroom (32.0 sq.m.)
5649,2729,The Next 3,2 Bedrooms (60.0 sq.m.)
5650,2730,The Next Garden Mix,1 Bedroom 1 Bathroom (44.75 - 46.0 sq.m.)
5651,2730,The Next Garden Mix,1+1 Bedroom (55.25 - 57.50 sq.m.)
5652,2730,The Next Garden Mix,2 Bedroom  (61.50 - 74.0 sq.m.)
5653,2731,The Next Garden Suite,No information
5654,2732,The Next Jedyod,Studio (28.39 sq.m.)
5655,2732,The Next Jedyod,2 Bedrooms (47.94 - 119.92 sq.m.)
5656,2732,The Next Jedyod,1 Bedroom (32.11 - 32.72 sq.m.)
5657,2733,The Next Ladprao,No information
5658,2734,The Next Living,2 Bedroom (45.0 sq.m.)
5659,2734,The Next Living,Studio (30.0 sq.m.)
5660,2735,The Next Sukhumvit 52,2 Bedroom (72.0 - 105.0 sq.m.)
5661,2735,The Next Sukhumvit 52,Studio (30.0 sq.m.)
5662,2735,The Next Sukhumvit 52,1 Bedroom (43.0 - 62.0 sq.m.)
5663,2736,The Niche Citi Ladprao 130,1 Bedroom  (N/A sq.m.)
5664,2736,The Niche Citi Ladprao 130,Studio (N/A sq.m.)
5665,2737,The Niche ID Ladprao - Wang Hin,No information
5666,2738,The Niche ID Ladprao 130,Studio (28.0 sq.m.)
5667,2738,The Niche ID Ladprao 130,1 Bedroom  (N/A sq.m.)
5668,2738,The Niche ID Ladprao 130,2 Bedroom (54.0 sq.m.)
5669,2739,The Niche Ladprao 48,No information
5670,2740,The Niche Mono Bangna Phase 1,1 Bedroom (30.0 - 47.0 sq.m.)
5671,2741,The Niche Mono Bangna Phase 2,1 Bedroom (24.0 - 42.0 sq.m.)
5672,2742,The Niche Ratchada - Huay Kwang,No information
5673,2743,The Niche Sukhumvit 49,1 Bedroom (32.50 sq.m.)
5674,2743,The Niche Sukhumvit 49,2 Bedroom (63.17 sq.m.)
5675,2744,The Niche Taksin,No information
5676,2745,The Niche id Rama 2,1 Bedroom (28.0 - 35.0 sq.m.)
5677,2746,The Nigh Condo Ngamwongwan,No information
5678,2747,The Nigh Condo Pinklao-Charan,1 Bedroom (23.30 - 31.85 sq.m.)
5679,2747,The Nigh Condo Pinklao-Charan,2 Bedrooms (46.0 - 46.65 sq.m.)
5680,2748,The Nimman By Palm Spring,Type A (29.39 sq.m.)
5681,2748,The Nimman By Palm Spring,Type B (37.45 sq.m.)
5682,2748,The Nimman By Palm Spring,Type C (32.16 sq.m.)
5683,2748,The Nimman By Palm Spring,Type D (40.22 sq.m.)
5684,2748,The Nimman By Palm Spring,Type E (42.11 sq.m.)
5685,2749,The Nimmana,No information
5686,2750,The Ninth Place,No information
5687,2751,The North Park Bangsean,No information
5688,2752,The Oasis,No information
5689,2753,The Ocean Pearl,No information
5690,2754,The Oleander,4 Bedroom (N/A sq.m.)
5691,2754,The Oleander,3 Bedroom (N/A sq.m.)
5692,2754,The Oleander,2 Bedroom (N/A sq.m.)
5693,2754,The Oleander,5 Bedroom (325.0 sq.m.)
5694,2754,The Oleander,1 Bedroom (60.0 sq.m.)
5695,2755,The One Chiang Mai,2 Bedrooms (42.0 - 85.0 sq.m.)
5696,2755,The One Chiang Mai,1 Bedroom (33.0 - 44.50 sq.m.)
5697,2755,The One Chiang Mai,Studio (24.50 - 26.50 sq.m.)
5698,2756,The One Naiharn,No information
5699,2757,The One Plus @ Hua Mark 20,1 Bedroom (29.0 - 32.0 sq.m.)
5700,2758,The One Plus @ Srinakarindra,Studio (28.0 - 30.0 sq.m.)
5701,2758,The One Plus @ Srinakarindra,1 Bedroom (29.0 - 41.0 sq.m.)
5702,2758,The One Plus @ Srinakarindra,2 Bedrooms (39.0 - 51.0 sq.m.)
5703,2759,The One Plus D,No information
5704,2760,The One Plus Grand Ramkhamhaeng,Studio (28.0 - 29.0 sq.m.)
5705,2760,The One Plus Grand Ramkhamhaeng,2 Bedrooms (45.0 sq.m.)
5706,2760,The One Plus Grand Ramkhamhaeng,1 Bedroom (28.0 - 29.0 sq.m.)
5707,2761,The Orient Resort and Spa,2 Bedroom (70.0 sq.m.)
5708,2761,The Orient Resort and Spa,1 Bedroom (N/A sq.m.)
5709,2761,The Orient Resort and Spa,Studio  (25.0 sq.m.)
5710,2762,The Oriental Beach Condominium,2 Bedroom (N/A sq.m.)
5711,2762,The Oriental Beach Condominium,1 Bedroom (61.88 sq.m.)
5712,2762,The Oriental Beach Condominium,Penthouse (203.0 - 321.0 sq.m.)
5713,2762,The Oriental Beach Condominium,3 Bedroom (122.0 - 184.0 sq.m.)
5714,2763,The Origin Central Phuket,No information
5715,2764,The Origin Ladprao 15,1 Bedroom (CLOSET) (24.50 - 25.0 sq.m.)
5716,2764,The Origin Ladprao 15,1 Bedroom Plus (35.0 - 36.0 sq.m.)
5717,2764,The Origin Ladprao 15,2 Bedroom (45.50 - 0.0 sq.m.)
5718,2764,The Origin Ladprao 15,1 Bedroom M (26.50 - 0.0 sq.m.)
5719,2765,The Origin Phahol - Saphanmai,1 Bedroom Smart Closet (26.0 - 0.0 sq.m.)
5720,2765,The Origin Phahol - Saphanmai,2 Bedroom DUO (48.50 - 0.0 sq.m.)
5721,2765,The Origin Phahol - Saphanmai,1 Bedroom DUO (30.0 - 0.0 sq.m.)
5722,2765,The Origin Phahol - Saphanmai,1 Bedroom B1 (23.50 - 0.0 sq.m.)
5723,2765,The Origin Phahol - Saphanmai,2 Bedroom BP4 (41.50 - 0.0 sq.m.)
5724,2765,The Origin Phahol - Saphanmai,1 Bedroom B2  (26.0 - 0.0 sq.m.)
5725,2765,The Origin Phahol - Saphanmai,2 Bedroom BP3 (49.0 - 0.0 sq.m.)
5726,2765,The Origin Phahol - Saphanmai,1 Bedroom Plus BP1 (34.0 - 0.0 sq.m.)
5727,2766,The Origin Plug & Play Ramintra,Duo Space (21.50 - 33.0 sq.m.)
5728,2766,The Origin Plug & Play Ramintra,Simplex (21.50 - 33.0 sq.m.)
5729,2767,The Origin Ram 209 Interchange,Studio (22.0 - 0.0 sq.m.)
5730,2767,The Origin Ram 209 Interchange,1 Bedroom (26.0 - 0.0 sq.m.)
5731,2767,The Origin Ram 209 Interchange,1 Bedroom Plus (30.0 - 34.0 sq.m.)
5732,2768,The Origin Ramintra 83 Station,1 Bedroom (22.50 - 34.50 sq.m.)
5733,2769,The Origin Ratchada - Ladprao,2 Bedrooms (50.0 - 54.50 sq.m.)
5734,2769,The Origin Ratchada - Ladprao,1 Bedroom (24.50 - 36.0 sq.m.)
5735,2770,The Origin Sukhumvit 105,Studio (22.50 - 24.0 sq.m.)
5736,2770,The Origin Sukhumvit 105,1 Bedroom Plus (31.50 - 32.50 sq.m.)
5737,2770,The Origin Sukhumvit 105,2 Bedrooms (44.0 - 44.50 sq.m.)
5738,2770,The Origin Sukhumvit 105,1 Bedroom (27.0 sq.m.)
5739,2771,The Oscar Phetkasem 58,1 Bedroom (24.0 - 35.0 sq.m.)
5740,2772,The Paint Ngamwongwan 22,Studio  (23.20 - 24.20 sq.m.)
5741,2772,The Paint Ngamwongwan 22,2 Bedrooms (42.0 - 74.0 sq.m.)
5742,2772,The Paint Ngamwongwan 22,1 Bedroom (28.0 - 36.50 sq.m.)
5743,2773,The Paint Palette,1 Bedroom TYPE B (29.80 sq.m.)
5744,2773,The Paint Palette,1 Bedroom TYPE C (31.50 sq.m.)
5745,2773,The Paint Palette,1 Bedroom TYPE F (44.80 sq.m.)
5746,2773,The Paint Palette,1 Bedroom TYPE D (38.70 sq.m.)
5747,2773,The Paint Palette,1 Bedroom TYPE E (44.50 sq.m.)
5748,2773,The Paint Palette,1 Bedroom TYPE A (29.30 sq.m.)
5749,2773,The Paint Palette,1 Bedroom TYPE A1 (29.30 sq.m.)
5750,2774,The Palm Wongamat Beach Pattaya,2 Bedroom (N/A sq.m.)
5751,2774,The Palm Wongamat Beach Pattaya,1 Bedroom  (N/A sq.m.)
5752,2774,The Palm Wongamat Beach Pattaya,Studio (N/A sq.m.)
5753,2775,The Pano,Penthouse (545.0 - 659.0 sq.m.)
5754,2775,The Pano,2 Bedrooms (102.0 - 138.0 sq.m.)
5755,2775,The Pano,Villa (457.0 - 579.0 sq.m.)
5756,2775,The Pano,3 Bedrooms (130.0 - 246.0 sq.m.)
5757,2775,The Pano,1 Bedroom (58.0 - 72.0 sq.m.)
5758,2775,The Pano,Duplex (278.0 - 342.0 sq.m.)
5759,2775,The Pano,4 Bedrooms (239.0 - 246.0 sq.m.)
5760,2776,The Panora Pattaya,1 Bedroom (32.57 - 37.27 sq.m.)
5761,2776,The Panora Pattaya,Studio (30.82 sq.m.)
5762,2776,The Panora Pattaya,2 Bedrooms (78.55 sq.m.)
5763,2777,The Paradise Residence 1,2 Bedrooms (N/A sq.m.)
5764,2777,The Paradise Residence 1,Studio (N/A sq.m.)
5765,2778,The Parco Sathorn,1 Bedroom (63.0 sq.m.)
5766,2778,The Parco Sathorn,2 Bedroom (75.0 - 122.0 sq.m.)
5767,2778,The Parco Sathorn,Penthouse (211.0 - 229.0 sq.m.)
5768,2779,The Park @ Prachachuen,No information
5769,2780,The Park Chidlom,No information
5770,2781,The Park Jomtien,No information
5771,2782,The Parkland Bangna,1 Bedroom (37.0 sq.m.)
5772,2782,The Parkland Bangna,2 Bedrooms (50.0 sq.m.)
5773,2783,The Parkland Charan - Pinklao,Studio  (24.0 sq.m.)
5774,2783,The Parkland Charan - Pinklao,1 Bedroom (30.0 - 45.0 sq.m.)
5775,2783,The Parkland Charan - Pinklao,2 Bedrooms (45.0 - 75.0 sq.m.)
5776,2784,The Parkland Grand Asoke-Phetchaburi,1 Bedroom (35.0 - 40.0 sq.m.)
5777,2784,The Parkland Grand Asoke-Phetchaburi,2 Bedroom (53.70 - 61.70 sq.m.)
5778,2785,The Parkland Grand Taksin,2 Bedroom (50.90 - 61.60 sq.m.)
5779,2785,The Parkland Grand Taksin,1 Bedroom (29.0 - 42.0 sq.m.)
5780,2786,The Parkland Lite sukhumvit - paknam,1 Bedroom (28.0 - 31.0 sq.m.)
5781,2787,The Parkland Ngamwongwan - Khae Rai,2 Bedroom (44.0 sq.m.)
5782,2787,The Parkland Ngamwongwan - Khae Rai,1 Bedroom  (30.0 - 35.0 sq.m.)
5783,2787,The Parkland Ngamwongwan - Khae Rai,Studio (25.0 - 28.0 sq.m.)
5784,2788,The Parkland Phetkaseam 56,2 Bedrooms (48.50 - 62.0 sq.m.)
5785,2788,The Parkland Phetkaseam 56,1 Bedroom (26.50 - 37.50 sq.m.)
5786,2788,The Parkland Phetkaseam 56,Studio (25.0 - 25.50 sq.m.)
5787,2789,The Parkland Phetkasem,1 Bedroom (30.0 - 35.0 sq.m.)
5788,2789,The Parkland Phetkasem,2 Bedroom  (50.0 - 60.0 sq.m.)
5789,2790,The Parkland Phetkasem - Thapra,1 Bedroom (26.0 - 40.50 sq.m.)
5790,2790,The Parkland Phetkasem - Thapra,2 Bedroom (47.0 - 62.50 sq.m.)
5791,2791,The Parkland Ratchada - Thapra,2 Bedroom (N/A sq.m.)
5792,2791,The Parkland Ratchada - Thapra,Studio (N/A sq.m.)
5793,2791,The Parkland Ratchada - Thapra,1 Bedroom  (N/A sq.m.)
5794,2792,The Parkland Ratchada - Wongsawang,1 Bedroom (30.0 - 39.50 sq.m.)
5795,2792,The Parkland Ratchada - Wongsawang,2 Bedroom (44.0 - 126.0 sq.m.)
5796,2793,The Parkland Rayong,1 Bedroom (30.0 - 35.0 sq.m.)
5797,2793,The Parkland Rayong,2 Bedroom (43.50 sq.m.)
5798,2794,The Parkland Srinakarin,1 Bedroom (34.09 - 66.97 sq.m.)
5799,2794,The Parkland Srinakarin,2 Bedroom (57.0 - 101.36 sq.m.)
5800,2795,The Parkland Srinakarin Lakeside,1 Bedroom (35.0 - 60.50 sq.m.)
5801,2795,The Parkland Srinakarin Lakeside,2 Bedroom (51.0 sq.m.)
5802,2796,The Parkland Taksin - Thapra,Studio (27.50 sq.m.)
5803,2796,The Parkland Taksin - Thapra,1 Bedroom  (N/A sq.m.)
5804,2796,The Parkland Taksin - Thapra,2 Bedroom (61.50 sq.m.)
5805,2797,The Patio Bangsaen,Studio (26.0 sq.m.)
5806,2797,The Patio Bangsaen,1 Bedroom  (36.0 - 45.0 sq.m.)
5807,2797,The Patio Bangsaen,2 Bedrooms (65.0 sq.m.)
5808,2798,The Patio Seaview,2 Bedroom (73.0 sq.m.)
5809,2798,The Patio Seaview,1 Bedroom  (30.0 - 50.0 sq.m.)
5810,2798,The Patio Seaview,Studio (26.0 - 29.0 sq.m.)
5811,2799,The Peak @ Ratchada - Huay Kwang,No information
5812,2800,The Peak Condo,No information
5813,2801,The Peak Sukhumvit 15,No information
5814,2802,The Peak Towers Pattaya,Studio (N/A sq.m.)
5815,2802,The Peak Towers Pattaya,1 Bedroom (N/A sq.m.)
5816,2802,The Peak Towers Pattaya,2 Bedroom (N/A sq.m.)
5817,2803,The Pelican Krabi,3 Bedroom Suite (190.0 sq.m.)
5818,2803,The Pelican Krabi,2 Bedroom Suite (144.0 sq.m.)
5819,2803,The Pelican Krabi,Pool Suite Ocean View (144.0 sq.m.)
5820,2803,The Pelican Krabi,1 Bedroom Suite (81.0 sq.m.)
5821,2803,The Pelican Krabi,2 Bed Pool Suite (144.0 sq.m.)
5822,2803,The Pelican Krabi,1 Bed Pool Suite (81.0 sq.m.)
5823,2804,The Piano Condo,No information
5824,2805,The Pillar Sukhumvit 71,2 Bedrooms (117.0 - 226.0 sq.m.)
5825,2805,The Pillar Sukhumvit 71,1 Bedroom (116.0 sq.m.)
5826,2806,The Pine Hua Hin,No information
5827,2807,The Pixels Cape Panwa Condo,No information
5828,2808,The Place Pratumnak,No information
5829,2809,The Plantation,3 Bedrooms (N/A sq.m.)
5830,2809,The Plantation,2 Bedrooms (N/A sq.m.)
5831,2809,The Plantation,1 Bedroom (N/A sq.m.)
5832,2809,The Plantation,4 Bedrooms (N/A sq.m.)
5833,2810,The Platinum,1 Bedroom  (73.0 sq.m.)
5834,2810,The Platinum,Studio (45.0 sq.m.)
5835,2810,The Platinum,2 Bedroom (117.0 sq.m.)
5836,2811,The Plenary Sathorn,No information
5837,2812,"The Plus Chiangmai A,B",No information
5838,2813,The Point,No information
5839,2814,The Point Condo\xa0Rungsit - Klong 6,Studio (26.0 sq.m.)
5840,2815,The Point Ladprao 19,Studio (N/A sq.m.)
5841,2815,The Point Ladprao 19,1 Bedroom  (N/A sq.m.)
5842,2816,The Point Pratumnak,No information
5843,2817,The Politan Aqua,1 Bedroom (24.0 - 30.0 sq.m.)
5844,2817,The Politan Aqua,2 Bedroom (60.0 sq.m.)
5845,2818,The Politan Breeze,2 Bedrooms (43.0 - 60.0 sq.m.)
5846,2818,The Politan Breeze,1 Bedroom (29.0 sq.m.)
5847,2819,The Politan Rive,2 Bedrooms corner (60.0 sq.m.)
5848,2819,The Politan Rive,1 Bedroom (24.50 - 30.50 sq.m.)
5849,2819,The Politan Rive,2 Bedroom (50.0 sq.m.)
5850,2820,The Prague,No information
5851,2821,The President Charan - Yaek Fai Chai Station,1 Bedroom Plus (33.80 - 34.90 sq.m.)
5852,2821,The President Charan - Yaek Fai Chai Station,Studio (25.40 - 25.20 sq.m.)
5853,2821,The President Charan - Yaek Fai Chai Station,2 Bedrooms (49.80 sq.m.)
5854,2821,The President Charan - Yaek Fai Chai Station,1 Bedroom (29.20 - 32.20 sq.m.)
