place_type,place_name,link_name,num_rent,num_sale,num_avg,flag
Chonburi,Hemaraj Chonburi Industrial Estate,hemaraj-chonburi-industrial-estate,8,26,17.0,4
Chiang Mai,Chiang Mai Premium Outlet,chiang-mai-premium-outlet,14,20,17.0,4
School,Wattana Hospital,wattana-hospital,32,1,16.5,4
MRT Orange Line,MRT Si Burapha,mrt-si-burapha,16,16,16.0,4
University/College,Surat Commercial Technology College,surat-commercial-technology-college,25,6,15.5,4
University/College,Boromrajonani College of Nursing Surat Thani,boromrajonani-college-of-nursing-surat-thani,25,6,15.5,4
Surat Thani,Muang Surat Thani Surat Thani,muang-surat-thani-surat-thani,25,6,15.5,4
Rayong,Rayong Provincial Hall,rayong-provincial-hall,26,4,15.0,4
Chonburi,3rd Infantryman Battalion 21st Infantry Regiment,3rd-infantryman-battalion-21st-infantry-regiment,17,13,15.0,4
MRT Yellow Line,MRT Mahat Thai,mrt-mahat-thai,26,4,15.0,4
School,Ban Tum Municipal School,ban-tum-municipal-school,19,10,14.5,4
University/College,Sripatum University (Chonburi),sripatum-university-chonburi,16,13,14.5,4
School,St.Mary School,st-mary-school,23,6,14.5,4
SRT Dark Red Line,Kan Kheha Station,kan-kheha-station,20,8,14.0,4
University/College,Rayong Technical College,rayong-technical-college,19,9,14.0,4
Pathumthani,์Navanakorn,%E0%B9%8Cnavanakorn,20,6,13.0,4
MRT Yellow Line,MRT Srinagarindra 38,mrt-srinagarindra-38,21,5,13.0,4
School,Prempracha Wattana School,prempracha-wattana-school,25,0,12.5,4
Nakhon Pathom,His Majesty The King Insect Park,his-majesty-the-king-insect-park,21,2,11.5,4
Nakhon Pathom,Kamphaeng Saen Nakhon Pathom,kamphaeng-saen-nakhon-pathom,21,2,11.5,4
University/College,Kasetsart University Kamphang Saen Campus,kasetsart-university-kamphang-saen-campus,21,2,11.5,4
Nakhon Pathom,Muang Kamphaeng Saen Boyscouts Camp,muang-kamphaeng-saen-boyscouts-camp,21,2,11.5,4
Nakhon Pathom,Kamphaeng Saen Arboretum,kamphaeng-saen-arboretum,21,2,11.5,4
School,Kasetsart University Laboratory School Kamphaeng Saen Campus.,kasetsart-university-laboratory-school-kamphaeng-saen-campus,21,2,11.5,4
School,Kamphang Saen Wittaya,kamphang-saen-wittaya,21,2,11.5,4
Nakhon Pathom,Provincial Electricity Authority Kamphaeng Saen,provincial-electricity-authority-kamphaeng-saen,21,2,11.5,4
University/College,Boromrajonani College of Nursing Nakhon Ratchasima,boromrajonani-college-of-nursing-nakhon-ratchasima,20,2,11.0,4
SRT Dark Red Line,Rangsit Station,rangsit-station,13,8,10.5,4
Nakhon Ratchasima,Nakhon Ratchasima Post Office,nakhon-ratchasima-post-office,19,2,10.5,4
Phuket,Nimit Traffic Circle Phuket,nimit-traffic-circle-phuket,3,18,10.5,4
Phra Nakhon Sri Ayutthaya,Bang Pa-In Industrial Estate,bang-pa-in-industrial-estate,17,3,10.0,4
Rayong,Hemaraj Eastern Seaboard Industrial Estate,hemaraj-eastern-seaboard-industrial-estate,8,11,9.5,4
Bangkok,Saphan Sung,saphan-sung,7,10,8.5,4
Khon Kaen,Khon Kaen Bus Terminal 3,khon-kaen-bus-terminal-3,12,5,8.5,4
Nakhon Ratchasima,Thao Suranari (Yamo) Monument,thao-suranari-yamo-monument,15,2,8.5,4
MRT Blue line,MRT Itsaraphap,mrt-itsaraphap,9,8,8.5,4
School,Chongfah Sinseung Wanich Bamrung School,chongfah-sinseung-wanich-bamrung-school,4,12,8.0,4
SRT Dark Red Line,Sam Sen Station,sam-sen-station,0,16,8.0,4
Bangkok,Ladprao 107 (Lat Phrao 107),ladprao-107-lat-phrao-107,11,5,8.0,4
School,Sarasas Witaed Klong Luang School,sarasas-witaed-klong-luang-school,8,8,8.0,4
Phuket,Saphan Hin Mining Monument,saphan-hin-mining-monument,3,13,8.0,4
Udon Thani,Udon Thani Bus Station 2,udon-thani-bus-station-2,16,0,8.0,4
Chiang Rai,Muang Chiang Rai Chiang Rai,muang-chiang-rai-chiang-rai,10,5,7.5,4
University/College,Maejo University,maejo-university,3,12,7.5,4
Prachaubkirikhan,Pran Buri Prachaubkirikhan,pran-buri-prachaubkirikhan,5,8,6.5,4
Phra Nakhon Sri Ayutthaya,Bang Pa-In Phra Nakhon Sri Ayutthaya,bang-pa-in-phra-nakhon-sri-ayutthaya,12,1,6.5,4
SRT Dark Red Line,Ratchawithi Junction Station,ratchawithi-junction-station,0,13,6.5,4
Chiang Rai,Chiang Rai Provincial Electricity Authority,chiang-rai-provincial-electricity-authority,8,4,6.0,4
School,Chiang Rai Vidhayakhome School,chiang-rai-vidhayakhome-school,8,4,6.0,4
BTS Sukhumvit Line,BTS Khu Khot,bts-khu-khot,6,6,6.0,4
School,Samakkhi Witthayakhom School,samakkhi-witthayakhom-school,8,4,6.0,4
School,Wat Rat Samosorn School Chon Buri,wat-rat-samosorn-school-chon-buri,9,3,6.0,4
Chiang Mai,Hang Dong Chiang Mai,hang-dong-chiang-mai,5,7,6.0,4
Chiang Rai,Mengrai Maharaj Monument,mengrai-maharaj-monument,7,4,5.5,4
Grey Line,Yothin Pattana Station,yothin-pattana-station,5,6,5.5,4
Rayong,Pluak Daeng Rayong,pluak-daeng-rayong,6,5,5.5,4
Phitsanulok,Phitsanulok Provincial Hall,phitsanulok-provincial-hall,7,3,5.0,4
Phitsanulok,Phitsanulok Provincial Court,phitsanulok-provincial-court,7,3,5.0,4
Phitsanulok,Muang Phitsanulok Phitsanulok,muang-phitsanulok-phitsanulok,7,3,5.0,4
Phitsanulok,District Office of Mueang Phitsanulok,district-office-of-mueang-phitsanulok,7,3,5.0,4
School,Benjamarachalai School,benjamarachalai-school,5,5,5.0,4
School,Naresuan University Secondary Demonstration School,naresuan-university-secondary-demonstration-school,7,3,5.0,4
University/College,Naresuan University,naresuan-university,7,3,5.0,4
MRT Orange Line,MRT Nom Klao,mrt-nom-klao,3,7,5.0,4
Samut Prakarn,Thai Polymer Textile,thai-polymer-textile,6,4,5.0,4
Samut Prakarn,Siam Grains,siam-grains,6,4,5.0,4
Samut Prakarn,Summit Electronic Components,summit-electronic-components,6,4,5.0,4
Samut Prakarn,Modern Gems Shopping Mall,modern-gems-shopping-mall,5,5,5.0,4
School,Pibulsongkram Rajabhat University Demonstration School,pibulsongkram-rajabhat-university-demonstration-school--2,7,3,5.0,4
School,Padoongrasdra School,padoongrasdra-school,7,3,5.0,4
School,Buddhachinaraj Pittaya School,buddhachinaraj-pittaya-school,7,3,5.0,4
University/College,Phitsanulok Technical Commercial College,phitsanulok-technical-commercial-college,7,3,5.0,4
University/College,Phitsanulok Technical College,phitsanulok-technical-college,7,3,5.0,4
University/College,Boromarajonani College of Nursing Buddhachinaraj,boromarajonani-college-of-nursing-buddhachinaraj,7,3,5.0,4
MRT Orange Line,MRT Sammakorn,mrt-sammakorn,6,4,5.0,4
Lamphang,Lampang Bus Station,lampang-bus-station,6,3,4.5,4
Chonburi,Phan Thong Chonburi,phan-thong-chonburi,6,3,4.5,4
Bangkok,Phra Nakhon,phra-nakhon,7,2,4.5,4
School,Bunyawat Wittayalai School,bunyawat-wittayalai-school,6,3,4.5,4
University/College,Lampang Vocational Education College,lampang-vocational-education-college,6,3,4.5,4
Lamphang,Muang Lampang Lamphang,muang-lampang-lamphang,6,3,4.5,4
University/College,Boromarajonani College Of Nursing Sanpasithiprasong,boromarajonani-college-of-nursing-sanpasithiprasong,7,2,4.5,4
Ubon Ratchathani,Muang Ubon Ratchathani Ubon Ratchathani,muang-ubon-ratchathani-ubon-ratchathani,7,2,4.5,4
University/College,Boromarajanani College of Nursing Sawanpracharak,boromarajanani-college-of-nursing-sawanpracharak,3,5,4.0,4
Phitsanulok,Globol House Phitsanulok,globol-house-phitsanulok,6,2,4.0,4
BTS Sukhumvit Line,BTS Kheha,bts-kheha--2,0,8,4.0,4
School,Ton Kaew Pha Dung Pitthayalai School,ton-kaew-pha-dung-pitthayalai-school--2,1,7,4.0,4
BTS Sukhumvit Line,BTS Sai Luat,bts-sai-luat,0,8,4.0,4
University/College,Lampang Technical College,lampang-technical-college,5,3,4.0,4
Nakhon Sawan,Muang Nakhon Sawan Nakhon Sawan,muang-nakhon-sawan-nakhon-sawan,3,5,4.0,4
University/College,Nation University,nation-university,6,2,4.0,4
Nakhon Ratchasima,Pak Chong Nakhon Ratchasima,pak-chong-nakhon-ratchasima,1,6,3.5,4
Grey Line,Sangkom Songkroh Station,sangkom-songkroh-station,6,0,3.0,4
Chachoengsao,Chachoengsao District Office,chachoengsao-district-office--2,3,3,3.0,4
Buri Ram,Muang Buri Ram Buri Ram,muang-buri-ram-buri-ram,4,2,3.0,4
BTS Sukhumvit Line,BTS Yaek Kor Por Aor,bts-yaek-kor-por-aor,6,0,3.0,4
MRT Yellow Line,MRT Si Nut,mrt-si-nut,2,4,3.0,4
Chiang Mai,Hang Dong Post Office,hang-dong-post-office,0,6,3.0,4
Chachoengsao,Muang Chachoengsao Chachoengsao,muang-chachoengsao-chachoengsao,3,3,3.0,4
Rayong,Klaeng Rayong,klaeng-rayong,2,4,3.0,4
School,Benchamaracharungsarit School,benchamaracharungsarit-school,3,3,3.0,4
School,Wat Sothon Wararam Worawihan School,wat-sothon-wararam-worawihan-school,3,3,3.0,4
School,Datdaruni School,datdaruni-school,3,3,3.0,4
Buri Ram,Chang International Circuit,chang-international-circuit--2,4,2,3.0,4
Chiang Mai,Hangdong Subdistrict Municipal Office,hangdong-subdistrict-municipal-office,0,6,3.0,4
Phra Nakhon Sri Ayutthaya,Rojana Industrial Park,rojana-industrial-park,3,3,3.0,4
Buri Ram,Chang Arena Stadium,chang-arena-stadium,4,2,3.0,4
Phra Nakhon Sri Ayutthaya,Pranakhon Si Ayutthaya Polytechnic College,pranakhon-si-ayutthaya-polytechnic-college,3,2,2.5,4
University/College,Mahachulalongkornrajavidyalaya University Nakhon Ratchasima,mahachulalongkornrajavidyalaya-university-nakhon-ratchasima,5,0,2.5,4
School,Yaowaret Suksa School,yaowaret-suksa-school,3,2,2.5,4
School,Benchama Maharat School,benchama-maharat-school,3,2,2.5,4
Rayong,Asia Industrial Estate,asia-industrial-estate,4,1,2.5,4
School,Narinukun School,narinukun-school--3,3,2,2.5,4
Phra Nakhon Sri Ayutthaya,The Sky Ayutthaya,the-sky-ayutthaya,3,2,2.5,4
Bangkok,Pom Prap Sattru Phai,pom-prap-sattru-phai,2,3,2.5,4
University/College,Ubon Ratchathani Polytechnic,ubon-ratchathani-polytechnic,3,2,2.5,4
Phra Nakhon Sri Ayutthaya,Phra Nakhon Sri Ayutthaya Phra Nakhon Sri Ayutthaya,phra-nakhon-sri-ayutthaya-phra-nakhon-sri-ayutthaya,3,2,2.5,4
Rayong,Ban Chang Rayong,ban-chang-rayong,4,1,2.5,4
Chiang Mai,Kad Farang Village,kad-farang-village,0,4,2.0,4
School,Wat Ban Chang School,wat-ban-chang-school,4,0,2.0,4
MRT Purple line,MRT Bang Rak Noi Tha It,mrt-bang-rak-noi-tha-it,4,0,2.0,4
Bangkok,Nong Khaem,nong-khaem,3,1,2.0,4
University/College,Khon Kaen University,khon-kaen-university,4,0,2.0,4
Phra Nakhon Sri Ayutthaya,Hi-tech Industrial Estate,hi-tech-industrial-estate,1,3,2.0,4
MRT Orange Line,MRT Phan Fa,mrt-phan-fa,3,1,2.0,4
Rayong,Provincial Electricity Authority Ban Chang,provincial-electricity-authority-ban-chang,4,0,2.0,4
Rayong,Ban Chang Administrative Center,ban-chang-administrative-center,4,0,2.0,4
University/College,Chiangrai Technical College,chiangrai-technical-college,2,2,2.0,4
Prachinburi,Sri Maha Pho Prachinburi,sri-maha-pho-prachinburi,1,3,2.0,4
University/College,North Chiang Mai University,north-chiang-mai-university,0,4,2.0,4
School,Tessaban Hang Dong Prachachom Sangsan School,tessaban-hang-dong-prachachom-sangsan-school,0,4,2.0,4
Chiang Rai,P-mart Superstore Chiangrai,p-mart-superstore-chiangrai,2,2,2.0,4
Grey Line,Khlong Lamchiak Station,khlong-lamchiak-station,0,4,2.0,4
University/College,Mae Fah Luang University,mae-fah-luang-university,2,1,1.5,4
University/College,Royal Police Cadet Academy,royal-police-cadet-academy,1,2,1.5,4
Phra Nakhon Sri Ayutthaya,Uthai Phra Nakhon Sri Ayutthaya,uthai-phra-nakhon-sri-ayutthaya,2,1,1.5,4
Samut Sakhon,Muang Samut Sakhon Samut Sakhon,muang-samut-sakhon-samut-sakhon,3,0,1.5,4
Nakhon Pathom,Sam Phran Nakhon Pathom,sam-phran-nakhon-pathom,1,2,1.5,4
University/College,Dhonburi Rajabhat University Samut Prakan Campus,dhonburi-rajabhat-university-samut-prakan-campus,1,2,1.5,4
Chiang Mai,Saraphi Chiang Mai,saraphi-chiang-mai,0,3,1.5,4
School,Maree Anusorn School,maree-anusorn-school,1,2,1.5,4
Chiang Rai,Chiang Rai Night Bazaar,chiang-rai-night-bazaar,1,2,1.5,4
Chiang Rai,Clock Tower Chiang Rai,clock-tower-chiang-rai--2,1,2,1.5,4
Samut Sakhon,Sinsakhon Printing City Industrial Estate,sinsakhon-printing-city-industrial-estate,3,0,1.5,4
School,Assumption College Lampang,assumption-college-lampang,2,1,1.5,4
Chiang Rai,Chiang Rai Bus Terminol 2,chiang-rai-bus-terminol-2,2,1,1.5,4
MRT Orange Line,MRT Rat Phatthana,mrt-rat-phatthana,0,3,1.5,4
Samut Sakhon,Porto Chino Shopping Mall,porto-chino-shopping-mall,3,0,1.5,4
Chiang Rai,Chiang Rai Night Bazar,chiang-rai-night-bazar,1,2,1.5,4
University/College,Suan Dusit Rajabhat University Lumpang,suan-dusit-rajabhat-university-lumpang,1,1,1.0,4
Sakon Nakhon,Muang Sakon Nakhon Sakon Nakhon,muang-sakon-nakhon-sakon-nakhon,2,0,1.0,4
University/College,Silpakorn University Sanam Chandra Palace,silpakorn-university-sanam-chandra-palace,1,1,1.0,4
University/College,Chakri Naruebodindra Medical Institute,chakri-naruebodindra-medical-institute,1,1,1.0,4
School,Bodindecha (Sing Singhaseni) Samutprakan School,bodindecha-sing-singhaseni-samutprakan-school,1,1,1.0,4
Kanchanaburi,Muang Kanchanaburi Kanchanaburi,muang-kanchanaburi-kanchanaburi,2,0,1.0,4
Saraburi,Muang Saraburi Saraburi,muang-saraburi-saraburi,1,1,1.0,4
Chiang Mai,San Sai Provincial Electricity Authority,san-sai-provincial-electricity-authority,0,2,1.0,4
Chachoengsao,Bang Pakong Chachoengsao,bang-pakong-chachoengsao,2,0,1.0,4
University/College,Nakhon Ratchasima College,nakhon-ratchasima-college,2,0,1.0,4
Samut Prakarn,Asia Industrial Estate Suvarnabhumi,asia-industrial-estate-suvarnabhumi,2,0,1.0,4
Nakhon Pathom,Phra Pathom Chedi,phra-pathom-chedi,1,1,1.0,4
University/College,Boromrajonani College of Nursing Saraburi,boromrajonani-college-of-nursing-saraburi,1,1,1.0,4
School,SaraBuri Wittayakhom School,saraburi-wittayakhom-school,1,1,1.0,4
Nakhon Pathom,Muang Nakhon Pathom Nakhon Pathom,muang-nakhon-pathom-nakhon-pathom,1,1,1.0,4
Chachoengsao,TFD Industrial Estate,tfd-industrial-estate,2,0,1.0,4
Rayong,Pluak Daeng District Office,pluak-daeng-district-office,2,0,1.0,4
Nonthaburi,Sai Noi Nonthaburi,sai-noi-nonthaburi,2,0,1.0,4
School,Sirindhorn School,sirindhorn-school,1,1,1.0,4
School,Suankularb Wittayalai Saraburi School,suankularb-wittayalai-saraburi-school,1,1,1.0,4
School,Chom Surang Upathum School,chom-surang-upathum-school,2,0,1.0,4
MRT Blue line,MRT Sam Yot,mrt-sam-yot,0,2,1.0,4
MRT Blue line,MRT Wat Mangkon,mrt-wat-mangkon,0,2,1.0,4
School,Ayutthayanusorn School,ayutthayanusorn-school,2,0,1.0,4
Rayong,Hemaraj Eastern Seaboard Industrial Estates,hemaraj-eastern-seaboard-industrial-estates,2,0,1.0,4
School,Nakhon Pathom Municipality Sport School,nakhon-pathom-municipality-sport-school,1,1,1.0,4
University/College,Nakhon Pathom Rajabhat University Demonstration School,nakhon-pathom-rajabhat-university-demonstration-school,0,1,0.5,4
Maha Sarakham,Sermthai Complex,sermthai-complex,0,1,0.5,4
University/College,Boromrajonani College of Nursing Ratchaburi,boromrajonani-college-of-nursing-ratchaburi,0,1,0.5,4
University/College,King Mongkuts University of Technology Thonburi Ratchaburi,king-mongkuts-university-of-technology-thonburi-ratchaburi,0,1,0.5,4
Samut Sakhon,Maharaj Nakorn Industrial Estate,maharaj-nakorn-industrial-estate,1,0,0.5,4
University/College,Rajabhat Lampang University,rajabhat-lampang-university,1,0,0.5,4
Maha Sarakham,Muang Maha Sarakham Maha Sarakham,muang-maha-sarakham-maha-sarakham,0,1,0.5,4
Maha Sarakham,Kantharawichai Maha Sarakham,kantharawichai-maha-sarakham,1,0,0.5,4
Roi Et,Muang Roi Et Roi Et,muang-roi-et-roi-et,1,0,0.5,4
Samut Sakhon,Samut Sakhon Industrial Estate,samut-sakhon-industrial-estate,1,0,0.5,4
Phetchabun,Khao Kho Phetchabun,khao-kho-phetchabun,0,1,0.5,4
Songkhla,Hatyai International Airport,hatyai-international-airport,1,0,0.5,4
Lamphun,Lamphun Industrial Estate,lamphun-industrial-estate,0,1,0.5,4
Ratchburi,Muang Ratchaburi Ratchburi,muang-ratchaburi-ratchburi,0,1,0.5,4
Lamphun,Northern Region Industrial Estate Lamphun,northern-region-industrial-estate-lamphun,0,1,0.5,4
Lamphun,Muang Lamphun Lamphun,muang-lamphun-lamphun,0,1,0.5,4
School,Daruna Ratchaburi School,daruna-ratchaburi-school,0,1,0.5,4
University/College,Samut Sakhon Technical College,samut-sakhon-technical-college,1,0,0.5,4
SRT Dark Red Line,Thammasat Rangsit Station,thammasat-rangsit-station,1,0,0.5,4
Nakhon Pathom,Nakhon Chai Si District Office,nakhon-chai-si-district-office,0,1,0.5,4
School,Strisuksa Roi Et School,strisuksa-roi-et-school,1,0,0.5,4
Saraburi,Nong Khae Saraburi,nong-khae-saraburi,0,1,0.5,4
Ratchburi,Wat Khao Wang Ratchaburi,wat-khao-wang-ratchaburi,0,1,0.5,4
Ratchburi,Ratchaburi Transport Station,ratchaburi-transport-station,0,1,0.5,4
Samut Sakhon,City Government Office,city-government-office,1,0,0.5,4
Prachinburi,Kabin Buri Prachinburi,kabin-buri-prachinburi,0,1,0.5,4
University/College,Roi Et Industrial and Community Education College,roi-et-industrial-and-community-education-college,1,0,0.5,4
School,St.Mary Convent,st-mary-convent,0,1,0.5,4
School,Ekachai school,ekachai-school--2,1,0,0.5,4
University/College,Nakhon Pathom Rajabhat University,nakhon-pathom-rajabhat-university--2,0,1,0.5,4
School,Talay Thai Market,talay-thai-market,1,0,0.5,4
School,Samut Sakhon Wittayalai School,samut-sakhon-wittayalai-school,1,0,0.5,4
University/College,Bangkok Suvarnabhumi University,bangkok-suvarnabhumi-university,1,0,0.5,4
Krabi,Muang Krabi Krabi,muang-krabi-krabi,0,1,0.5,4
School,Samut Sakhon Burana School,samut-sakhon-burana-school,1,0,0.5,4
University/College,Mahanakorn University Of Technology,mahanakorn-university-of-technology,1,0,0.5,4
School,Wat Khao Wang School,wat-khao-wang-school,0,1,0.5,4
School,Daruna Ratchaburi Vocational College,daruna-ratchaburi-vocational-college,0,1,0.5,4
School,Benjamarachuthit Ratchaburi School,benjamarachuthit-ratchaburi-school,0,1,0.5,4
Nakhon Ratchasima,Nawa Nakhon Industry Zone Nakhon Ratchasima,nawa-nakhon-industry-zone-nakhon-ratchasima,1,0,0.5,4
Saraburi,Nong Khae Industrial Estate,nong-khae-industrial-estate,0,1,0.5,4
MRT Orange Line,MRT Siriraj,mrt-siriraj,1,0,0.5,4
Nakhon Pathom,Provinocial Electricity Authority,provinocial-electricity-authority,0,1,0.5,4
Tak,Mae Sod Tak,mae-sod-tak,1,0,0.5,4
Nakhon Pathom,Nakhon Chai Sri Nakhon Pathom,nakhon-chai-sri-nakhon-pathom,0,1,0.5,4
Bangkok,Nong Chok,nong-chok,1,0,0.5,4
Phitsanulok,Rueanpae Junction Phitsanulok,rueanpae-junction-phitsanulok,0,1,0.5,4
Pathumthani,"Lak Mueang Shrine, Pathum Thani",lak-mueang-shrine-pathum-thani,0,1,0.5,4
Khon Kaen,Khon Kaen Transport Office 2,khon-kaen-transport-office-2,1,0,0.5,4
University/College,Mahasarakham University,mahasarakham-university,0,1,0.5,4
University/College,Maha Sarakham Rajabhat University,maha-sarakham-rajabhat-university,0,1,0.5,4
University/College,Maha Sarakham Technical College,maha-sarakham-technical-college,0,1,0.5,4
School,Roi Et Wittayalai School,roi-et-wittayalai-school,1,0,0.5,4
